,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
5266,CCOCC(NC)C#N,0.13448,45.05,128.094963004,1,3,"(52,)",0.11864685663297962,-0.37900453458844036,4,0,1,3.7942,-420.38569,-420.386634,-420.397634,-420.435348,-0.2371,0.03,0.2671,0.18079
81338,CC1=NNN=C(N)C1=N,-0.82521,91.44,125.07014522399999,3,4,"(48,)",0.17204488491191902,-0.3803866236539212,0,1,0,2.7463,-430.23392,-430.234865,-430.243031,-430.275462,-0.2004,-0.0336,0.1668,0.126483
47530,CC1OC2COC(=O)C12,-0.053300000000000125,35.53,128.047344116,0,3,"(50,)",0.313970257316514,-0.4625299286073543,0,2,3,3.2145,-458.985213,-458.986157,-458.993803,-459.026272,-0.265,0.0006,0.2656,0.136819
110204,CC1C(O)C11CCCO1,0.5462,29.46,128.083729624,1,2,"(52,)",0.09951896612296751,-0.3897108843730236,0,2,3,0.8897,-424.205714,-424.206658,-424.215847,-424.249842,-0.2247,0.0709,0.2956,0.18239
79130,CNC(=O)OCCC=O,-0.0686,55.4,131.058243148,1,3,"(52,)",0.4063751233805277,-0.44911393954273837,3,0,0,3.7564,-476.259736,-476.26068,-476.27142,-476.310017,-0.2574,-0.0298,0.2276,0.144732
39169,OC1C2CC1(N2)C1CO1,-1.1396000000000002,44.79,127.063328528,2,3,"(50,)",0.10170914872829358,-0.3894612205477389,1,4,4,1.3792,-438.972818,-438.973762,-438.981709,-439.01481,-0.2399,0.0655,0.3054,0.147858
88731,CCC(C)(C)CC(C)C,3.468700000000003,0.0,128.15650064,0,0,"(56,)",-0.035440791461487514,-0.06487303190818336,3,0,0,0.0914,-354.762499,-354.763443,-354.775601,-354.81242,-0.2899,0.0726,0.3625,0.272676
45635,CC1(CCC2NC12)C=O,0.3257999999999999,39.010000000000005,125.084063972,1,2,"(50,)",0.12698481927253794,-0.3071081073451828,1,2,3,2.4961,-403.14136,-403.142304,-403.15079,-403.183896,-0.244,-0.0224,0.2216,0.171485
85572,ON=C1CC(O)C(O)C1,-0.6678000000000002,73.05000000000001,131.058243148,3,4,"(52,)",0.08556834755174238,-0.4109027159172384,0,1,2,1.8003,-476.179912,-476.180856,-476.189667,-476.223318,-0.2501,-0.0044,0.2458,0.147032
75733,C1C2CC1C1=CN=CN21,1.3152,17.82,120.06874825599999,0,2,"(46,)",0.09503907763735871,-0.3312229155281193,0,4,0,4.3757,-380.863676,-380.864621,-380.870646,-380.901079,-0.2105,0.0342,0.2447,0.141102
4365,CCCCOCC(C)O,1.1839,29.46,132.115029752,1,2,"(56,)",0.07451271252800169,-0.39101902353209184,5,0,1,1.8088,-426.614306,-426.61525,-426.627223,-426.665848,-0.2541,0.0766,0.3307,0.225778
5115,CN1CC1CC1CC1O,0.07129999999999997,23.240000000000002,127.099714036,1,2,"(52,)",0.05731122274113276,-0.3928267387949437,2,2,4,1.601,-404.280745,-404.28169,-404.291464,-404.326756,-0.218,0.0763,0.2943,0.193016
27275,C1CC23OC2CCC3O1,0.7067,21.759999999999998,126.06807956,0,2,"(50,)",0.12292670037848073,-0.37498960149289245,0,3,3,1.0407,-423.017368,-423.018313,-423.025632,-423.057641,-0.2472,0.0836,0.3308,0.161692
106905,CN1C2C=CC(O)C12C,-0.010200000000000042,23.240000000000002,125.084063972,1,2,"(50,)",0.09206418224848409,-0.3870347952007153,0,2,4,2.2643,-403.10991,-403.110854,-403.119916,-403.152876,-0.2188,-0.0008,0.2181,0.169868
109743,OCC1CC=CC(O)C1,0.3057999999999999,40.46,128.083729624,2,2,"(52,)",0.07240566789479441,-0.3960744108321972,1,1,2,2.2077,-424.224697,-424.225642,-424.234863,-424.268742,-0.2407,0.017,0.2577,0.183149
115699,CC12CC1C(O)C2(C)O,0.1381,40.46,128.083729624,2,2,"(52,)",0.09368309346139296,-0.3898049154550788,0,2,4,1.5177,-424.191788,-424.192732,-424.202457,-424.235931,-0.2441,0.0676,0.3118,0.180106
5551,CC1CC1C1(CO)CC1,1.4149,20.23,126.104465068,1,1,"(52,)",0.04896913534150042,-0.39578735878122895,2,2,2,1.4225,-388.24468,-388.245625,-388.255641,-388.290723,-0.24,0.0737,0.3137,0.204716
33081,NC=[NH+]C1=C([O-])ON=N1,-3.1577,101.97,128.033425368,2,4,"(48,)",0.3105407455040587,-0.53863726558857,1,1,0,11.2244,-486.021956,-486.022901,-486.031,-486.064097,-0.188,-0.063,0.125,0.089307
25235,OC1=CN=C(C=N1)C#C,0.16349999999999992,46.010000000000005,120.032362748,1,3,"(44,)",0.22936078492117243,-0.4921771484742577,0,1,0,1.5187,-415.623748,-415.624692,-415.6319,-415.663596,-0.2368,-0.0555,0.1814,0.090195
112496,NC1=CN(CCO)C=N1,-0.5424000000000002,64.07,127.07456190799999,2,4,"(50,)",0.14106622217586734,-0.39451934019665863,2,1,0,2.6601,-435.280199,-435.281143,-435.290359,-435.325077,-0.1833,0.0365,0.2198,0.148999
4891,COC1(OCC=C1)C#C,0.5487,18.46,124.052429496,0,2,"(48,)",0.25350094025016534,-0.3398026647335948,1,1,1,0.9825,-421.770395,-421.77134,-421.780259,-421.813948,-0.2536,-0.0015,0.2521,0.133352
120853,O=C1OC2C3CC1NC23,-0.7279000000000002,38.33,125.047678464,1,3,"(48,)",0.3229983145184812,-0.45917162047692983,0,4,4,3.8152,-437.904224,-437.905168,-437.911256,-437.941597,-0.2282,0.0109,0.239,0.128609
120405,CC1CCN2C=CC=C12,1.9952999999999999,4.93,121.08914935199999,0,1,"(48,)",0.022815904871418533,-0.35113822740914286,0,2,1,2.0915,-366.059332,-366.060276,-366.068013,-366.100095,-0.1917,0.0512,0.2429,0.174416
84338,OC1=C(F)N=CC(=N)O1,-0.0012300000000000644,70.11000000000001,130.017855556,2,4,"(48,)",0.341108667051091,-0.47733805026640513,0,1,0,3.2886,-513.911503,-513.912447,-513.919747,-513.951653,-0.217,-0.0728,0.1442,0.076381
116620,C#CCN1C2CCC12,0.46619999999999995,3.01,107.073499288,0,1,"(42,)",0.06046961079154615,-0.2832484307907762,1,2,2,1.4482,-326.626766,-326.62771,-326.635206,-326.667391,-0.2384,0.0485,0.287,0.141713
106065,CC1(C)CC=C(C1)C#C,2.3660000000000005,0.0,120.093900384,0,0,"(48,)",-0.001663618522518184,-0.11501687885501717,0,1,0,0.772,-349.942191,-349.943136,-349.952498,-349.986119,-0.2236,-0.0139,0.2096,0.181046
119488,C1CC11CC2COC1C2,1.5754000000000001,9.23,124.088815004,0,1,"(50,)",0.06345764405402755,-0.37734191331937633,0,3,2,1.5699,-387.082123,-387.083067,-387.090269,-387.121667,-0.234,0.0897,0.3237,0.185731
62254,NC12CN=C3NC1C23,-1.3024,50.41,109.06399722399999,2,3,"(42,)",0.10395014669130749,-0.3679770619299953,0,3,3,3.4679,-358.683452,-358.684396,-358.690752,-358.720637,-0.2235,-0.0491,0.1744,0.119446
118900,OC1CC(=O)C(=O)C1,-0.7207000000000001,54.37,114.031694052,1,3,"(44,)",0.20057532083347912,-0.39217987092931655,0,1,0,4.318,-419.700003,-419.700947,-419.708318,-419.740209,-0.2377,-0.0915,0.1462,0.105986
45010,OC1C2OC(=N)OC12,-0.9203300000000001,62.540000000000006,115.02694302,2,4,"(44,)",0.38106839307788143,-0.4405510793919458,0,2,2,3.7788,-435.709043,-435.709987,-435.716645,-435.747762,-0.2494,0.0441,0.2935,0.095712
9627,CC(O)C1CCCC=C1,1.7235,20.23,126.104465068,1,1,"(52,)",0.057417108133089916,-0.39280580978569957,1,1,2,1.3941,-388.301207,-388.302151,-388.311554,-388.345624,-0.2306,0.0337,0.2643,0.206597
132809,CC#CC12CC1C1NC21,0.36999999999999994,21.94,119.073499288,1,1,"(46,)",0.052998557196809286,-0.3062397763424526,0,3,4,1.6642,-364.693291,-364.694235,-364.702822,-364.73781,-0.1996,0.0413,0.2409,0.14672
75542,CCC1CC(C)(CO)C1,1.805,20.23,128.120115132,1,1,"(54,)",0.048448087231343535,-0.3958090675002096,2,1,0,1.4788,-389.476917,-389.477861,-389.488612,-389.524516,-0.2538,0.0681,0.3218,0.227445
118269,CC(OC(N)=O)C1CC1,0.8802000000000002,52.32,129.078978592,1,2,"(52,)",0.40426464815699076,-0.4464018020296838,2,1,1,2.3926,-440.314798,-440.315742,-440.32566,-440.361333,-0.2633,0.0607,0.3239,0.169794
74340,OCCC1=COC=N1,0.20940000000000003,46.260000000000005,113.047678464,1,3,"(44,)",0.18019864799131421,-0.4514951369352996,2,1,0,1.2868,-399.815819,-399.816763,-399.824249,-399.856941,-0.2413,0.0018,0.2431,0.119963
64854,C1NC1C12CC(CC1)O2,0.2796999999999996,31.17,125.084063972,1,2,"(50,)",0.08760452691413317,-0.36987414245786565,1,4,3,1.0829,-403.09247,-403.093414,-403.101,-403.133584,-0.2405,0.073,0.3135,0.173327
55542,CCCC1CCCOC1,2.2131,9.23,128.120115132,0,1,"(54,)",0.0493776916622619,-0.38116429637099153,2,1,1,1.2834,-389.501936,-389.50288,-389.51257,-389.547485,-0.2412,0.0865,0.3277,0.230514
120771,CC1(O)C2C1C1CC2C1,1.0232,20.23,124.088815004,1,1,"(50,)",0.06882613187896265,-0.389555780216745,0,4,2,1.3319,-387.037579,-387.038523,-387.046265,-387.077805,-0.2369,0.0722,0.3091,0.184103
4344,CC(C)(CO)C1COC1,0.6513,29.46,130.099379688,1,2,"(54,)",0.052195876588852025,-0.39580624132203424,2,1,0,2.3746,-425.38786,-425.388804,-425.399365,-425.43544,-0.2422,0.0652,0.3074,0.203736
117414,CCCC1COC=N1,1.2136,21.59,113.084063972,0,2,"(46,)",0.16940036272686498,-0.4812489959272571,2,1,1,1.3759,-365.076063,-365.077007,-365.085284,-365.118862,-0.2465,0.0231,0.2696,0.166546
13583,CCCN1C=C(C)C=N1,1.6015199999999998,17.82,124.10004838399999,0,2,"(50,)",0.05184035821816764,-0.27250239630035544,2,1,0,2.1603,-383.296154,-383.297098,-383.306851,-383.342957,-0.2235,0.0296,0.2531,0.183159
38235,O=C1NC2CCOC2O1,-0.15880000000000005,47.56,129.042593084,1,3,"(50,)",0.4094745958910015,-0.41731588221182514,0,2,2,5.4047,-475.081483,-475.082427,-475.089504,-475.121645,-0.2661,0.0531,0.3191,0.127453
47748,OC1CC2CC3NC3C12,-0.2725000000000002,42.17,125.084063972,2,2,"(50,)",0.05888773738264463,-0.39275655812733706,0,3,5,2.943,-403.116052,-403.116996,-403.124115,-403.15541,-0.235,0.0635,0.2985,0.174662
112846,C1OC11CCCC2OC12,0.7067,25.06,126.06807956,0,2,"(50,)",0.12015070534544087,-0.3666550390827523,0,3,3,0.7287,-422.996545,-422.997489,-423.004984,-423.036854,-0.2609,0.0763,0.3372,0.160777
111277,CC12CC(C1C#N)C2=O,0.73508,40.86,121.052763844,0,2,"(46,)",0.1440665715419446,-0.29867987904409593,0,3,3,1.4882,-400.726281,-400.727226,-400.735341,-400.768011,-0.2597,-0.0114,0.2484,0.123847
95456,CC12CC1(O)C1CC2C1,1.1673,20.23,124.088815004,1,1,"(50,)",0.07388758506767633,-0.3889973228873636,0,4,2,1.1243,-387.043368,-387.044312,-387.052196,-387.083792,-0.2357,0.0814,0.3172,0.183858
30485,CC1N=COC1CO,-0.20569999999999994,41.82,115.063328528,1,3,"(46,)",0.16996946691546905,-0.4756814719191503,1,1,2,0.2588,-401.001704,-401.002648,-401.010534,-401.043278,-0.2496,0.0156,0.2652,0.142978
39331,CCC1=CON=N1,0.632,38.92,98.048012812,0,3,"(38,)",0.14701710010368005,-0.34527884166172895,1,1,0,3.8266,-340.61292,-340.613864,-340.620294,-340.651413,-0.2681,-0.0355,0.2326,0.101698
14383,CN1C=NC=CC1=O,-0.21970000000000012,34.89,110.048012812,0,3,"(42,)",0.25246168776546996,-0.30242679232299263,0,1,0,2.2184,-378.783939,-378.784883,-378.791576,-378.822499,-0.2404,-0.044,0.1963,0.10979
26244,CCCN1C(C)C1C#N,0.99268,26.799999999999997,124.10004838399999,0,2,"(50,)",0.11354313553638037,-0.2813969798415648,2,1,3,3.2391,-383.251422,-383.252366,-383.2626,-383.298293,-0.2452,0.0162,0.2614,0.181094
81445,CCC1OCC1(C)C#C,1.4347,9.23,124.088815004,0,1,"(50,)",0.07772899546629349,-0.3748979872276471,1,1,2,1.2026,-387.035184,-387.036128,-387.046213,-387.081187,-0.2484,0.0432,0.2916,0.179891
19669,CC1OCC=C(C)C1=O,0.9205,26.3,126.06807956,0,2,"(50,)",0.1862475443644921,-0.3662847463623611,0,1,1,2.9104,-423.051443,-423.052387,-423.061378,-423.095044,-0.2319,-0.0514,0.1805,0.158472
118368,CC12CC1CC1COC21,1.4313,9.23,124.088815004,0,1,"(50,)",0.06812621374697124,-0.37687273298008767,0,3,4,1.7739,-387.066429,-387.067373,-387.075195,-387.107252,-0.2409,0.0734,0.3143,0.184405
75310,CC(=O)C1=C(C)N=NN1,0.31571999999999995,58.64,125.058911844,1,3,"(48,)",0.17895907053848525,-0.29272208732512645,1,1,0,3.5125,-434.08765,-434.088595,-434.097458,-434.132666,-0.264,-0.0656,0.1984,0.123758
30932,OC12C=CC3CC1C2O3,0.0746,29.46,124.052429496,1,2,"(48,)",0.11479670245079941,-0.3826502455993738,0,4,4,0.4106,-421.812826,-421.813771,-421.820325,-421.850654,-0.2184,0.0095,0.228,0.137966
24778,COC(C#C)C(O)C#N,-0.48092000000000007,53.25,125.047678464,1,3,"(48,)",0.17738622217954492,-0.3745830916552424,2,0,2,4.4984,-437.826725,-437.827669,-437.837633,-437.872887,-0.2886,0.009,0.2975,0.120919
45510,C1C2C=CC3=NC=C1N23,1.0070999999999999,17.82,118.053098192,0,2,"(44,)",0.13259847518279924,-0.3212273412551055,0,3,1,3.5694,-379.610987,-379.611931,-379.617683,-379.647492,-0.1965,-0.045,0.1515,0.116471
23905,CC1=C(C=O)C(N)=CO1,0.98272,56.230000000000004,125.047678464,1,3,"(48,)",0.1551488378232394,-0.4666527783283706,1,1,0,2.3777,-437.925865,-437.92681,-437.935413,-437.968684,-0.1987,-0.0416,0.157,0.12408
97445,CN=C1OC=C(C)C=C1,1.11852,25.5,123.068413908,0,2,"(48,)",0.21299638152989672,-0.44679850400997617,0,1,0,3.083,-401.975429,-401.976373,-401.985182,-402.018861,-0.2017,-0.04,0.1617,0.1473
30011,NC1=CC(=O)NC(F)=C1,0.09619999999999995,58.88,128.038591,2,2,"(48,)",0.2516509256259581,-0.3984365975360688,0,1,0,4.5853,-478.038279,-478.039224,-478.046752,-478.078593,-0.2076,-0.0144,0.1933,0.101948
98063,CCC1OCC2C(O)C12,0.40209999999999996,29.46,128.083729624,1,2,"(52,)",0.06519238767513971,-0.39232940512567616,1,2,4,2.0646,-424.210009,-424.210954,-424.219478,-424.252467,-0.2361,0.0713,0.3074,0.183633
8363,OC1CC2=CC(=O)NC12,-0.8242000000000003,49.33,125.047678464,2,2,"(48,)",0.24407533961641115,-0.3902987728176961,0,2,2,5.5372,-437.883911,-437.884855,-437.892361,-437.924269,-0.2389,-0.027,0.2119,0.125443
1202,COC1C2C3OC1C23,0.02839999999999998,18.46,112.052429496,0,2,"(44,)",0.09015483348140066,-0.3783359930979594,1,3,5,2.0826,-383.644579,-383.645524,-383.652302,-383.683571,-0.2311,0.0743,0.3054,0.130288
30487,COCC1CC1OC,0.6677,18.46,116.083729624,0,2,"(48,)",0.06264545859238213,-0.3842980964617334,3,1,2,0.9795,-386.087572,-386.088516,-386.098064,-386.133155,-0.2428,0.0905,0.3334,0.174848
100738,OCC12CN(C1)C2C=O,-1.1382000000000003,40.54,127.063328528,1,3,"(50,)",0.13738073861139313,-0.395617907721031,2,3,1,0.7188,-438.987096,-438.98804,-438.996682,-439.030651,-0.238,-0.0418,0.1962,0.146747
30653,NC1=NN2CCOC2=N1,-0.7473000000000005,65.96,126.05416081199999,1,5,"(48,)",0.31630246290827946,-0.4616155667514756,0,2,0,2.8796,-450.139081,-450.140025,-450.147131,-450.178745,-0.2016,0.036,0.2375,0.116795
113697,OCC1C2CC1CC2,1.0248,20.23,112.088815004,1,1,"(46,)",0.04640714305967611,-0.3960663106644074,1,3,2,1.3302,-348.979459,-348.980403,-348.987751,-349.019347,-0.2606,0.078,0.3387,0.179649
93464,CCC1OC2CC=CC12,1.7399,9.23,124.088815004,0,1,"(50,)",0.07005218709515917,-0.3732482778037512,1,2,3,1.4592,-387.085117,-387.086061,-387.094354,-387.127452,-0.2414,0.0186,0.26,0.1837
33828,CC(=N)OC1CC2NC12,0.11286999999999986,55.019999999999996,126.07931294,2,3,"(50,)",0.17708915156987953,-0.4764131088473252,1,2,3,0.9551,-419.158379,-419.159323,-419.168039,-419.202255,-0.2298,0.0358,0.2656,0.159277
81268,N#CC1C2CN2C1C#N,-0.2838400000000001,50.589999999999996,119.04834715999999,0,3,"(44,)",0.11569278507373307,-0.2795789703143936,0,2,4,5.0377,-395.688356,-395.6893,-395.696876,-395.729359,-0.2838,-0.0197,0.264,0.101907
97135,C1N2C3C4OC4C=C1C23,-0.23980000000000024,15.54,121.052763844,0,2,"(46,)",0.10552992294056922,-0.3633582888535347,0,4,5,1.7313,-400.610515,-400.611459,-400.61761,-400.647804,-0.237,-0.0277,0.2093,0.126106
133749,OCC(COC=O)C=O,-1.0332000000000003,63.6,132.042258736,1,4,"(52,)",0.29260017346238265,-0.4670504498466709,5,0,1,2.6039,-496.107408,-496.108352,-496.118197,-496.154824,-0.2698,-0.0501,0.2197,0.132977
33697,CC1=CC(C)=C2CCN12,1.66104,4.93,121.08914935199999,0,1,"(48,)",0.027933236038792688,-0.34816010019253685,0,2,0,1.8532,-366.019413,-366.020357,-366.029626,-366.065192,-0.1832,0.059,0.2422,0.171201
8084,N#CCNCC#CC#N,-0.37344,59.61,119.04834715999999,1,3,"(44,)",0.15198326930527392,-0.29359222823453074,2,0,0,4.8858,-395.696471,-395.697415,-395.706693,-395.742351,-0.2774,-0.0596,0.2178,0.100487
76214,COCC(=O)COC,-0.15169999999999995,35.53,118.06299418,0,3,"(48,)",0.18345042171780712,-0.3768264888065412,4,0,0,4.448,-422.043474,-422.044418,-422.054365,-422.090373,-0.2459,-0.0121,0.2338,0.149533
28906,CC1CCCC(C1)C#N,2.3362800000000004,23.79,123.10479941599999,0,1,"(50,)",0.06553840783822676,-0.19803496595044276,0,1,2,3.869,-367.254603,-367.255548,-367.264392,-367.297678,-0.3035,0.0388,0.3424,0.196515
89992,CC1C2C3C(C)C2(C)N13,1.0973,3.24,123.10479941599999,0,1,"(50,)",0.028566635351005235,-0.2904408127053956,0,5,6,1.4913,-367.123136,-367.12408,-367.133016,-367.165864,-0.2211,0.0931,0.3141,0.193113
77703,CCC(NC(N)=O)C#C,0.06650000000000017,55.12,126.07931294,2,1,"(50,)",0.31264760633847005,-0.35163873561150605,2,0,1,3.3842,-419.206299,-419.207243,-419.217986,-419.254827,-0.247,0.0377,0.2847,0.157024
15804,NC1CCCC1(N)C#N,-0.28132000000000035,75.83,125.09529735199999,2,3,"(50,)",0.11899983615921139,-0.3251999514879305,0,1,2,4.7949,-399.333689,-399.334633,-399.34399,-399.378119,-0.2432,0.0291,0.2723,0.173137
87266,O=C1NC2C3CC(C3)C12,0.1407999999999996,29.1,123.068413908,1,1,"(48,)",0.22522463942882198,-0.35196156667652945,0,4,2,3.7863,-401.949309,-401.950254,-401.956791,-401.987566,-0.2423,0.0311,0.2734,0.15143
43026,OC12CC(=O)C3C1NC23,-1.3395000000000001,49.33,125.047678464,2,3,"(48,)",0.141816450203776,-0.386109397581077,0,5,2,2.3447,-437.834303,-437.835247,-437.841939,-437.872834,-0.2345,-0.0227,0.2118,0.125724
118306,FC1=CC(=N)C=NO1,0.29317,49.88,114.022940936,1,3,"(42,)",0.3060235366617102,-0.3259333828909753,0,1,0,0.719,-438.647267,-438.648211,-438.65428,-438.68471,-0.2487,-0.0673,0.1814,0.072146
31785,CCN1CCNC(=O)C1,-0.5619000000000001,32.34,128.094963004,1,2,"(52,)",0.23372542215170528,-0.35370287912101694,1,1,0,3.9123,-420.430779,-420.431723,-420.440733,-420.474615,-0.2142,0.035,0.2492,0.18458
97452,CC1OC2C3COC3C12,0.41849999999999987,18.46,126.06807956,0,2,"(50,)",0.07315123603389001,-0.37674889708298914,0,3,5,1.928,-422.953111,-422.954055,-422.961359,-422.992903,-0.2361,0.0575,0.2936,0.160402
13810,C1CC11COCO1,0.5233,18.46,100.052429496,0,2,"(40,)",0.1472280455099941,-0.35239917922156216,0,2,0,1.3114,-345.624937,-345.625882,-345.632155,-345.662711,-0.2477,0.0883,0.336,0.125896
105678,CC1=CN=C(C=O)N=N1,-0.007480000000000153,55.74,123.04326178,0,4,"(46,)",0.21413391370809975,-0.29428609844318354,1,1,0,5.3796,-432.876263,-432.877207,-432.885218,-432.918894,-0.2463,-0.0906,0.1558,0.100128
393,CC(O)C1OC1C1CN1,-0.8936000000000002,54.7,129.078978592,2,3,"(52,)",0.11134181954581195,-0.3906069176846361,2,2,4,0.8052,-440.219745,-440.220689,-440.230226,-440.265164,-0.2453,0.0673,0.3126,0.169812
66058,O=C1NC2CC(C#N)C12,-0.3555200000000003,52.89,122.048012812,1,2,"(46,)",0.22626144369618184,-0.35212513808979057,0,2,3,6.504,-416.814968,-416.815913,-416.823377,-416.855811,-0.2616,0.0066,0.2681,0.114105
13803,CCC1OC2C3CN3C12,0.23019999999999996,12.24,125.084063972,0,2,"(50,)",0.09271206836612594,-0.3698400471646147,1,3,5,0.533,-403.056633,-403.057577,-403.065578,-403.098362,-0.2282,0.0519,0.2801,0.171568
44743,C1C2C=CC3OC2C13,0.9597,9.23,108.057514876,0,1,"(42,)",0.0813039585960238,-0.36951664630285497,0,4,4,1.6121,-346.554312,-346.555256,-346.560562,-346.589503,-0.2334,0.0035,0.2369,0.133576
91897,C1CC11CC2OC2CO1,0.7067,21.759999999999998,126.06807956,0,2,"(50,)",0.1075513031818055,-0.37209257667540674,0,3,2,0.9713,-422.988343,-422.989287,-422.996739,-423.028426,-0.2472,0.086,0.3331,0.160316
95133,CN=C(N)NC(=O)C#C,-1.3196999999999994,67.47999999999999,125.058911844,2,2,"(48,)",0.30180264927698813,-0.36960800103113683,0,0,0,0.7796,-434.060834,-434.061778,-434.071523,-434.106437,-0.2267,-0.0487,0.178,0.122554
30851,O1C=NC2=C1C=NC=C2,1.2228,38.92,120.032362748,0,3,"(44,)",0.18156603384000394,-0.441844766284223,0,2,0,1.4966,-415.681575,-415.682519,-415.688132,-415.71809,-0.261,-0.0465,0.2145,0.094148
130306,C1CC2C=CC3OC2C13,1.3498,9.23,122.07316494,0,1,"(48,)",0.08128097673523274,-0.36951767434573624,0,4,4,1.846,-385.875104,-385.876048,-385.882224,-385.912293,-0.2308,0.0037,0.2344,0.163597
72225,CCC(C)C1=NNN=N1,0.7132000000000001,54.46,126.09054631999999,1,3,"(50,)",0.176832966653451,-0.17718167807837548,2,1,1,1.8892,-415.378177,-415.379121,-415.388174,-415.423098,-0.2833,-0.0234,0.2599,0.160236
18072,CCC(C)C1OC1CO,0.7921999999999998,32.76,130.099379688,1,2,"(54,)",0.10741018222630894,-0.39357007191072624,3,1,3,2.0865,-425.397015,-425.397959,-425.408829,-425.445665,-0.261,0.0751,0.3362,0.203465
20510,OCC1(CO1)C=O,-1.0534000000000001,49.83,102.031694052,1,3,"(40,)",0.16915709254830194,-0.3927998325730312,2,1,1,3.1179,-381.559359,-381.560304,-381.567301,-381.598325,-0.2628,-0.0523,0.2106,0.099916
131452,CNC(=O)C1CC1C#C,0.0017000000000000348,29.1,123.068413908,1,1,"(48,)",0.22364702968532077,-0.3588981062029248,1,1,2,3.3299,-401.923677,-401.924621,-401.934411,-401.970196,-0.2365,0.0147,0.2512,0.145953
65937,COC1OCC=C1C#N,0.43907999999999997,42.25,125.047678464,0,3,"(48,)",0.19303456672693642,-0.35104754336948735,1,1,1,3.9292,-437.887309,-437.888254,-437.896798,-437.930613,-0.2746,-0.0539,0.2206,0.123968
9689,CC1=CCC(C)(C)CC1,3.142800000000002,0.0,124.12520051199999,0,0,"(52,)",-0.029637067091017873,-0.08507861347485966,0,1,0,0.1986,-352.384276,-352.38522,-352.394994,-352.428582,-0.2258,0.036,0.2618,0.228978
4461,CCC12OC(C1O)C2=O,-0.5224000000000002,46.53,128.047344116,1,3,"(50,)",0.19840254205067287,-0.3863972886751939,1,3,3,1.4814,-458.897821,-458.898766,-458.907401,-458.940919,-0.2508,-0.0251,0.2257,0.133697
15668,OCCC(C=O)C#N,-0.2925200000000001,61.089999999999996,113.047678464,1,3,"(44,)",0.13672682755267,-0.39631418275216923,3,0,1,2.4939,-399.79997,-399.800915,-399.810058,-399.84512,-0.2797,-0.0535,0.2261,0.116433
51099,NC(CNCCO)C#N,-1.5808199999999997,82.07,129.090211972,3,4,"(52,)",0.1053589695781178,-0.3950544409291231,4,0,1,3.3508,-436.439484,-436.440428,-436.450886,-436.487495,-0.2597,0.0177,0.2774,0.171156
39848,CCN(C)C1COC1=O,-0.13650000000000007,29.54,129.078978592,0,3,"(52,)",0.32648984473577314,-0.4621116979501153,2,1,1,3.5169,-440.281254,-440.282198,-440.291838,-440.327076,-0.2206,0.0059,0.2264,0.169971
73298,NC(=O)C(N)(C#N)C#N,-1.7836399999999997,116.69,124.038510748,2,4,"(46,)",0.2692271871489571,-0.366166356717119,1,0,0,3.6119,-448.946641,-448.947585,-448.957101,-448.991921,-0.29,-0.0356,0.2544,0.087902
59332,OCC1C2COC(=O)C12,-0.6023000000000003,46.53,128.047344116,1,3,"(50,)",0.30925216860476884,-0.46511602067875724,1,2,3,4.312,-458.976992,-458.977936,-458.985874,-459.018956,-0.2646,0.0011,0.2657,0.137273
2863,CC1COCCC=C1,1.599,9.23,112.088815004,0,1,"(46,)",0.05257782801429191,-0.3805303241286293,0,1,1,0.9661,-349.000861,-349.001805,-349.009645,-349.041647,-0.234,0.0216,0.2556,0.178774
21420,CC1CC2CC(C2)CO1,1.8214000000000001,9.23,126.104465068,0,1,"(52,)",0.05493278554111134,-0.3782114770739955,0,3,1,1.0894,-388.283524,-388.284469,-388.29253,-388.324519,-0.2451,0.0794,0.3245,0.20839
89127,C#CC1=NC=CN=C1,0.4578999999999999,25.78,104.037448128,0,2,"(38,)",0.13068220093824026,-0.2601707161832147,0,1,0,0.0381,-340.388602,-340.389546,-340.395788,-340.426167,-0.2552,-0.0642,0.191,0.085425
116694,CC12CC3(O)C1C2C3=O,-0.043800000000000006,37.3,124.052429496,1,2,"(48,)",0.1682339818658109,-0.381705201372662,0,3,4,4.813,-421.789216,-421.79016,-421.798175,-421.830198,-0.2339,0.0075,0.2414,0.134566
2736,CC12C3CC1(CO)CC23,1.0248,20.23,124.088815004,1,1,"(50,)",0.049257543261190556,-0.3957759155830079,1,3,2,1.7109,-387.030907,-387.031852,-387.040632,-387.073854,-0.2317,0.0688,0.3006,0.182418
37594,CC12CC3C4C1C2C34C,1.9082999999999999,0.0,120.093900384,0,0,"(48,)",-0.0223722359314782,-0.059048519971430034,0,5,6,0.1102,-349.917377,-349.918321,-349.92615,-349.957732,-0.2105,0.0929,0.3034,0.183299
534,CC1C2N=C(N)OC12C,0.10829999999999995,47.61,126.07931294,1,3,"(50,)",0.28248003266041277,-0.4564475266023745,0,2,3,1.6435,-419.215466,-419.21641,-419.225259,-419.258273,-0.2127,0.0553,0.2679,0.159495
50746,CC1OC(C#C)C1C,1.043,9.23,110.07316494,0,1,"(44,)",0.12284057749486925,-0.3617932123424935,0,1,3,1.8543,-347.747656,-347.7486,-347.757343,-347.791633,-0.2498,0.0251,0.275,0.15161
