,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
56858,C1CC23COC2CC=C13,1.4955,9.23,122.07316494,0,1,"(48,)",0.07251090856653353,-0.3758733425807693,0,3,2,2.0313,-385.844301,-385.845245,-385.852347,-385.883664,-0.2292,0.0142,0.2434,0.161228
99646,NC1=NN=CC(O)=C1O,-0.5300000000000002,92.26,127.0381764,3,5,"(48,)",0.2037919705703856,-0.5030529960308037,0,1,0,4.4991,-470.019979,-470.020923,-470.028581,-470.060414,-0.2286,-0.0225,0.2061,0.102484
119157,CC1(CO1)C(=O)C1CO1,-0.25680000000000014,42.13,128.047344116,0,3,"(50,)",0.1971936407737978,-0.3646936410756093,2,2,2,2.0363,-458.919349,-458.920293,-458.929271,-458.963804,-0.2519,-0.0455,0.2064,0.133095
98259,CNC1=NOC(C=O)=N1,-0.07619999999999999,68.02000000000001,127.0381764,1,5,"(48,)",0.2918348207624511,-0.35464499991356707,2,1,0,4.3542,-469.997968,-469.998912,-470.007292,-470.040874,-0.2427,-0.0911,0.1516,0.100573
129763,CC1(CCC1=O)C#N,0.87918,40.86,109.052763844,0,2,"(42,)",0.15237169986760948,-0.29792321604285577,0,1,1,4.4071,-362.679273,-362.680217,-362.688278,-362.721135,-0.2638,-0.0478,0.216,0.117447
114365,CC1=CC=C(N)C(F)=N1,1.1113199999999999,38.91,126.05932644399999,1,2,"(48,)",0.23573645109153513,-0.39502772129706554,0,1,0,3.0707,-442.098745,-442.09969,-442.107843,-442.140574,-0.2084,-0.0152,0.1932,0.124775
11237,CCN1CC(C)OC1=O,0.847,29.54,129.078978592,0,2,"(52,)",0.40970620497987403,-0.4445049359881823,1,1,1,4.7731,-440.340599,-440.341544,-440.350935,-440.38598,-0.2416,0.0594,0.301,0.171189
97005,O=CC1=COC(=C1)C#C,1.0734000000000001,30.21,120.021129368,0,2,"(44,)",0.17659334639876115,-0.4552737167654788,1,1,0,2.7151,-419.425045,-419.425989,-419.433734,-419.466284,-0.2358,-0.0575,0.1783,0.088224
48540,CC1OC2(C)CN3C1C23,0.23019999999999996,12.24,125.084063972,0,2,"(50,)",0.09555471088000277,-0.36761326542566314,0,3,5,0.7618,-403.102712,-403.103656,-403.111574,-403.143403,-0.2271,0.0849,0.312,0.171339
17817,C1C2C1N1CC21,0.07269999999999999,3.01,81.057849224,0,1,"(32,)",0.02703642049435842,-0.29391142333136083,0,3,4,1.5349,-249.252074,-249.253018,-249.257629,-249.285119,-0.2206,0.0711,0.2917,0.109407
58186,CC1C2C(O)COC12C,0.40210000000000007,29.46,128.083729624,1,2,"(52,)",0.0832717286547244,-0.39030865330469816,0,2,4,1.7614,-424.205042,-424.205986,-424.215349,-424.24908,-0.2299,0.0672,0.2971,0.181455
8316,NC(=O)C#CC(=O)C=O,-1.7569000000000001,77.23,125.011292956,1,3,"(46,)",0.29327989533286997,-0.3587881942470324,1,0,0,4.8435,-472.613248,-472.614192,-472.623782,-472.660676,-0.27,-0.1224,0.1477,0.073957
95252,CCCN=C(N)C=O,-0.04749999999999999,55.449999999999996,114.07931294,1,2,"(46,)",0.1839248048346289,-0.38127732329285835,3,0,0,2.7728,-381.131966,-381.132911,-381.142295,-381.177096,-0.2427,-0.0595,0.1832,0.152398
7954,NC(=O)N1C=CN=C1O,-0.48450000000000004,81.14,127.0381764,2,4,"(48,)",0.3265844832541497,-0.4798801562269893,0,1,0,5.9697,-470.076141,-470.077085,-470.084584,-470.11671,-0.2185,-0.0225,0.196,0.102801
83276,N=COC(=O)C=O,-0.6644300000000001,67.22,101.011292956,1,4,"(38,)",0.37706103612972713,-0.4095311415837811,2,0,0,2.0651,-396.4624,-396.463344,-396.470299,-396.502059,-0.2804,-0.1056,0.1748,0.064543
129242,CCC(C#C)N1CC1,0.7138,3.01,109.08914935199999,0,1,"(44,)",0.07096625408445667,-0.28727246141246304,2,1,1,1.156,-327.849214,-327.850159,-327.859132,-327.892649,-0.2362,0.0467,0.2829,0.163402
91820,CC1(CCCC=O)CO1,1.1445,29.6,128.083729624,0,2,"(52,)",0.11949208359086125,-0.36990329766860885,4,1,1,3.0212,-424.211243,-424.212187,-424.222563,-424.259613,-0.249,-0.0207,0.2284,0.179234
11541,CC1CC(O)C2(O)CC12,0.1381,40.46,128.083729624,2,2,"(52,)",0.09404450244794632,-0.39010984756953637,0,2,4,1.6278,-424.215429,-424.216374,-424.225434,-424.258498,-0.2468,0.0704,0.3172,0.182282
68522,CC(=O)C1=CNC=C1O,0.9228999999999998,53.09,125.047678464,2,2,"(48,)",0.16455005505484838,-0.5056022351671128,1,1,0,5.0706,-437.944594,-437.945538,-437.953775,-437.986863,-0.2006,-0.0327,0.168,0.124905
29937,OC1CC(C=O)N2CC12,-0.9973000000000001,40.309999999999995,127.063328528,1,3,"(50,)",0.13673012636340695,-0.39136842120370613,1,2,4,2.2356,-439.05578,-439.056724,-439.065017,-439.098345,-0.2451,-0.0282,0.2169,0.147589
118347,N#CC1(CC2NC12)C#N,-0.23593999999999998,69.52000000000001,119.04834715999999,1,3,"(44,)",0.16150990683804392,-0.3055208568276049,0,2,2,5.6108,-395.687129,-395.688073,-395.695726,-395.72803,-0.2744,-0.0123,0.2621,0.101572
121618,OCC1=CC(=N)OC1=O,-0.5608300000000002,70.38,127.02694302,2,4,"(48,)",0.3427743776941143,-0.4046368755243705,1,1,0,2.9133,-473.865871,-473.866815,-473.874865,-473.908009,-0.2802,-0.0853,0.1949,0.100791
129052,CC1C2CC(O2)C1=NO,0.6237999999999999,41.82,127.063328528,1,3,"(50,)",0.1021293388101755,-0.410817409111959,0,3,3,1.5548,-439.009984,-439.010928,-439.018926,-439.051251,-0.2445,0.0058,0.2503,0.147822
16262,O=CC1C2CC2NC1=O,-0.6802000000000001,46.17,125.047678464,1,2,"(48,)",0.23036994891226972,-0.35241478000174165,1,2,3,3.6141,-437.912766,-437.91371,-437.921362,-437.953903,-0.2468,-0.0276,0.2192,0.124969
42307,OC12CC3=CCCC1C23,1.0874,20.23,122.07316494,1,1,"(48,)",0.07878917903893515,-0.38860380593236926,0,3,3,1.7195,-385.817728,-385.818672,-385.825952,-385.856996,-0.2204,-0.003,0.2173,0.160686
46433,OC12CC(C1)C21CO1,-0.08990000000000009,32.76,112.052429496,1,2,"(44,)",0.12309918110027467,-0.38674412144562303,0,4,1,2.5289,-383.652487,-383.653431,-383.660298,-383.690914,-0.2539,0.0735,0.3274,0.130116
68166,O=CC12OCC1CC2=O,-0.4567000000000001,43.370000000000005,126.031694052,0,3,"(48,)",0.18607525177953887,-0.35878623319798214,1,2,2,3.9736,-457.73283,-457.733774,-457.741861,-457.775484,-0.2424,-0.0527,0.1897,0.1103
26698,CC1=NNC(CO)=C1O,-0.08398,69.14,128.058577496,3,3,"(50,)",0.1614169618303498,-0.5042067922427204,1,1,0,2.1111,-455.147717,-455.148661,-455.158273,-455.193129,-0.2021,0.0284,0.2304,0.135499
29358,CC1=CCN(C=N)C1=O,0.38197,44.160000000000004,124.063662876,1,2,"(48,)",0.2541363982193927,-0.2957468032104873,1,1,0,5.3624,-418.05017,-418.051114,-418.059844,-418.093651,-0.2376,-0.0352,0.2024,0.136157
50235,CC12OC1C=CC2=NO,0.5439,45.120000000000005,125.047678464,1,3,"(48,)",0.1409934526460642,-0.4105523523981217,0,2,2,1.7955,-437.826807,-437.827751,-437.835784,-437.868111,-0.2392,-0.0507,0.1885,0.123324
14303,OC12CCC1C1NC21,-0.5185000000000002,42.17,111.068413908,2,2,"(44,)",0.08585221205792969,-0.38784612124052464,0,3,4,1.6148,-363.779088,-363.780032,-363.786799,-363.817194,-0.2249,0.0675,0.2923,0.142843
33482,CC1(CCC2NC12)C=O,0.3257999999999999,39.010000000000005,125.084063972,1,2,"(50,)",0.12698481927253794,-0.3071081073451828,1,2,3,2.4961,-403.14136,-403.142304,-403.15079,-403.183896,-0.244,-0.0224,0.2216,0.171485
22489,COCC1(C)OC2CC12,0.8102000000000001,18.46,128.083729624,0,2,"(52,)",0.09437371279483348,-0.38169149426384913,2,2,3,1.1277,-424.16311,-424.164054,-424.173493,-424.207936,-0.2338,0.0722,0.306,0.180297
54084,C1C=CC23CN=CN2C13,0.4112,15.37,120.06874825599999,0,2,"(46,)",0.09984865432211452,-0.3437456549346638,0,3,3,2.2885,-380.855075,-380.856019,-380.862489,-380.892995,-0.2337,-0.0026,0.231,0.139007
5699,O=CC1OC11CCC=C1,0.6729,29.6,124.052429496,0,2,"(48,)",0.15164566068078075,-0.3536034793063724,1,2,2,3.1866,-421.819301,-421.820245,-421.828399,-421.86228,-0.2485,-0.0413,0.2073,0.134989
45176,CCOC1(CNC1)C#N,-0.11152000000000001,45.05,126.07931294,1,3,"(50,)",0.1781934102532268,-0.35770281309856294,2,1,0,2.4083,-419.173032,-419.173976,-419.183523,-419.218572,-0.2407,0.0176,0.2583,0.158338
126188,CC#CC(C)C(=O)CO,0.2072,37.3,126.06807956,1,2,"(50,)",0.17229712365172492,-0.38853966631991965,2,0,1,3.252,-423.009634,-423.010578,-423.021639,-423.060553,-0.2491,-0.0263,0.2228,0.155075
129666,FC1=CC(F)=NNC1=N,0.16737000000000007,52.53,131.029503536,2,2,"(48,)",0.23352593880520356,-0.2808017689783479,0,1,0,1.1723,-518.049247,-518.050191,-518.05717,-518.088823,-0.2235,-0.0624,0.1611,0.077468
17827,OC1CC2C3OC1C23,-0.23560000000000003,29.46,112.052429496,1,2,"(44,)",0.08941483491992377,-0.39039942056442717,0,3,5,2.4421,-383.693226,-383.694171,-383.700174,-383.73011,-0.2362,0.0662,0.3025,0.132663
127354,CC12CC(C1)C2(C)C#N,1.94618,23.79,121.08914935199999,0,1,"(48,)",0.06950286416401845,-0.19769935647648398,0,3,1,4.0504,-365.979565,-365.980509,-365.989298,-366.022197,-0.2926,0.0308,0.3235,0.170673
103120,CC(C1CO1)C(F)(F)F,1.5836000000000001,12.53,140.044899504,0,1,"(54,)",0.39361599262709634,-0.37247788041683255,1,1,2,0.3618,-569.369166,-569.37011,-569.379029,-569.413617,-0.2786,0.0862,0.3649,0.119171
34959,CC(C)C1C2CC1C2O,1.2691999999999999,20.23,126.104465068,1,1,"(52,)",0.060201581149381164,-0.39252970360100836,1,3,2,1.6259,-388.230766,-388.23171,-388.241111,-388.275175,-0.2511,0.0721,0.3232,0.205183
39128,CC1=NC(F)=CC(=O)N1,0.21742,45.75,128.038591,1,2,"(48,)",0.2533571678140225,-0.3106040328012782,0,1,0,3.6311,-478.050118,-478.051062,-478.058686,-478.091328,-0.2445,-0.0464,0.1981,0.101357
62737,CCC12COCC1O2,0.5642,21.759999999999998,114.06807956,0,2,"(46,)",0.12008237491684137,-0.3755295831548722,1,2,2,2.3906,-384.921112,-384.922056,-384.929736,-384.961854,-0.2517,0.0826,0.3342,0.153837
51042,ON=C1CNC=C1,-0.06649999999999995,44.620000000000005,98.048012812,2,3,"(38,)",0.09999572266598557,-0.4105864939254773,0,1,0,2.4693,-340.594509,-340.595453,-340.601771,-340.631769,-0.1873,-0.0122,0.1751,0.103108
87927,CC12OC3C1C=CC23C,1.3497999999999999,9.23,122.07316494,0,1,"(48,)",0.08587270776159683,-0.36859979190506853,0,5,4,1.6463,-385.821444,-385.822389,-385.830287,-385.861916,-0.2265,-0.0026,0.2239,0.157983
92778,CC1CC1(C#N)C#N,1.0597599999999998,47.58,106.053098192,0,2,"(40,)",0.1463294485069249,-0.196546419924501,0,1,1,5.0115,-341.591814,-341.592758,-341.600674,-341.63289,-0.302,-0.0133,0.2887,0.106717
80477,N#CC12N=CN3CC1C23,-0.3953200000000001,39.39,119.04834715999999,0,3,"(44,)",0.1751711595695287,-0.35537600531641556,0,3,3,4.7007,-395.674384,-395.675328,-395.681678,-395.712331,-0.2565,-0.0348,0.2216,0.103044
44839,CC1CC2OC12CC#C,1.1871,12.53,122.07316494,0,1,"(48,)",0.10825050820223997,-0.36471462692906903,1,2,3,1.9726,-385.813977,-385.814922,-385.823992,-385.857927,-0.2514,0.0466,0.298,0.156853
22323,O=C1C2CN2C2COC12,-0.9793000000000001,29.31,125.047678464,0,3,"(48,)",0.18111472076840626,-0.3668749703341397,0,3,4,2.7282,-437.837943,-437.838887,-437.845577,-437.876673,-0.243,-0.0458,0.1972,0.126066
96342,OCC12C3CC1=CCC23,0.9449,20.23,122.07316494,1,1,"(48,)",0.05299770844499781,-0.3954388348235189,1,3,3,1.6257,-385.77384,-385.774784,-385.782619,-385.814995,-0.2132,-0.0367,0.1765,0.159626
103232,CC1C(C=O)N1CCO,-0.7497000000000003,40.31,129.078978592,1,3,"(52,)",0.1382249777636465,-0.3950439233398822,3,1,3,3.6108,-440.241949,-440.242893,-440.252682,-440.287542,-0.2361,-0.0487,0.1873,0.169074
68577,CCC1=NC(C)C(=O)O1,0.7402,38.66,127.063328528,0,3,"(50,)",0.3366614525352179,-0.41035277414269367,1,1,1,2.3391,-439.146872,-439.147817,-439.156855,-439.191086,-0.265,-0.0173,0.2476,0.146763
78181,OC1=C(NC=C1)N1CC1,0.5403,39.029999999999994,124.063662876,2,2,"(48,)",0.157157013204883,-0.5042724570873461,1,2,0,3.8127,-417.988184,-417.989129,-417.997351,-418.030363,-0.1787,0.0423,0.221,0.136795
69390,CC(O)C#CC(C)(C)C,1.4166999999999998,20.23,126.104465068,1,1,"(52,)",0.11149475700982976,-0.3806789747027864,0,0,1,1.7972,-388.262966,-388.26391,-388.275708,-388.314945,-0.2475,0.0421,0.2896,0.201618
80000,O=C1CC23CC(CC12)O3,0.5068,26.3,124.052429496,0,2,"(48,)",0.14137384724925836,-0.3703133913604049,0,4,3,3.6902,-421.782183,-421.783127,-421.789817,-421.820728,-0.2444,-0.0171,0.2272,0.136955
83277,CC1COC2CCC12C,1.8214000000000001,9.23,126.104465068,0,1,"(52,)",0.06319628446355292,-0.3773422616409756,0,2,3,1.5051,-388.287989,-388.288933,-388.297864,-388.331105,-0.238,0.075,0.3131,0.20646
126067,CC1C2CC2C=CC1O,1.1893,20.23,124.088815004,1,1,"(50,)",0.07488928554664186,-0.3887583465333482,0,2,4,1.1504,-387.082593,-387.083537,-387.092035,-387.124477,-0.2301,0.0077,0.2379,0.183918
45202,O=COC1=CNC=N1,-0.05510000000000009,54.980000000000004,112.027277368,1,3,"(42,)",0.29938427205090895,-0.40800889884665487,2,1,0,6.491,-414.704568,-414.705512,-414.712185,-414.743792,-0.2314,0.0035,0.2349,0.085218
5181,CC1=CN=CC=C1O,1.0956199999999998,33.120000000000005,109.052763844,1,2,"(42,)",0.12105429543296874,-0.5075695163477069,0,1,0,2.9639,-362.723962,-362.724907,-362.73184,-362.762684,-0.2445,-0.0042,0.2403,0.120753
92163,CCC1C2CCCOC12,1.8214,9.23,126.104465068,0,1,"(52,)",0.06380266998244927,-0.37762012638994064,1,2,3,1.3389,-388.271671,-388.272615,-388.281568,-388.315535,-0.2222,0.0769,0.2991,0.20751
74864,CCOC1C(C)C1(C)C,2.0674,9.23,128.120115132,0,1,"(54,)",0.0660408513534329,-0.3776389671349612,2,1,2,0.9089,-389.47168,-389.472624,-389.484078,-389.520524,-0.2312,0.0824,0.3135,0.22566
123105,CC12NC1C(O)C2C=O,-1.0935000000000001,59.24,127.063328528,2,3,"(50,)",0.1271314214326355,-0.39060983826370743,1,2,4,4.6675,-439.038548,-439.039492,-439.048193,-439.0814,-0.2304,-0.0302,0.2002,0.146268
9784,CC12CC(=O)C3C(O1)C23,0.3627,26.3,124.052429496,0,2,"(48,)",0.1414484177237611,-0.36998435421143805,0,3,4,3.5877,-421.812875,-421.813819,-421.82106,-421.85243,-0.2355,-0.0119,0.2236,0.135711
71498,OC1C2C1C(=O)C2C#C,-0.5746,37.3,122.036779432,1,2,"(46,)",0.15382769004528238,-0.3919858562306099,0,2,4,3.2432,-420.560588,-420.561532,-420.569759,-420.602662,-0.2388,-0.0194,0.2194,0.110504
37466,CC(C)C1C(C)OC1=O,1.2039,26.3,128.083729624,0,2,"(52,)",0.3127510678173352,-0.4614144613270674,1,1,2,4.0824,-424.259829,-424.260773,-424.27057,-424.305211,-0.2659,0.0131,0.279,0.180966
86654,OC1CCC2NC12,-0.5185000000000002,42.17,99.068413908,2,2,"(40,)",0.07086527127623571,-0.39144152425415374,0,2,3,2.3021,-325.754871,-325.755815,-325.761942,-325.79173,-0.2359,0.0736,0.3096,0.13951
42285,CCCCOC=O,0.9595,26.3,102.06807956,0,2,"(42,)",0.2925755176100331,-0.46790117334695996,4,0,0,4.2327,-346.875352,-346.876296,-346.884834,-346.918999,-0.2765,0.01,0.2865,0.14672
20526,NC1=NNC(=O)C(F)=N1,-1.1138000000000003,84.66,130.029088936,2,4,"(48,)",0.31933093977830745,-0.3664749659839217,0,1,0,3.9993,-510.117284,-510.118229,-510.125406,-510.15708,-0.2258,-0.0718,0.154,0.078889
131895,C1C2OCC3OC3C12,0.17249999999999988,21.759999999999998,112.052429496,0,2,"(44,)",0.10781577738013781,-0.3750114375610018,0,3,4,2.4461,-383.695206,-383.69615,-383.702262,-383.732217,-0.2523,0.0826,0.3349,0.1323
131989,COCC1(CN1C)C=O,-0.4841,29.310000000000002,129.078978592,0,3,"(52,)",0.143441239171546,-0.38224316061106856,3,1,2,2.088,-440.234329,-440.235273,-440.245517,-440.2815,-0.2383,-0.0269,0.2114,0.167769
44277,CCC(O)C(=O)C(C)O,-0.2928000000000001,57.53,132.078644244,2,3,"(54,)",0.18876355587242505,-0.3855119627440269,3,0,2,1.8832,-461.374755,-461.375699,-461.386484,-461.422876,-0.2726,-0.039,0.2335,0.179088
100663,OCCN=C1NC=NO1,-1.1043000000000005,74.41,129.053826464,2,4,"(50,)",0.31981721621989095,-0.39444821659457835,2,1,0,4.5577,-471.172024,-471.172968,-471.181503,-471.216297,-0.2302,-0.0081,0.222,0.124539
40340,CCN1C2CC(=O)CC12,0.42200000000000015,20.08,125.084063972,0,2,"(50,)",0.13565340258382327,-0.2995850543723318,1,2,2,1.6435,-403.143958,-403.144902,-403.153456,-403.186996,-0.2334,-0.0211,0.2123,0.170798
4144,OC1CC2OC1OC2=O,-0.9809000000000001,55.76,130.026608672,1,4,"(50,)",0.33743789604071606,-0.4309003466493151,0,2,3,2.5252,-494.928525,-494.929469,-494.936184,-494.967335,-0.2736,-0.0083,0.2652,0.114554
18137,NCC(N)(CN)C#N,-1.87512,101.85,114.09054631999999,3,4,"(46,)",0.12841452120983826,-0.32770637392229396,2,0,0,4.2495,-377.282133,-377.283077,-377.292502,-377.325998,-0.2439,0.0313,0.2751,0.155013
130184,OC1CC1C1(CN1)C#C,-0.6576000000000002,42.17,123.068413908,2,2,"(48,)",0.09790466490958497,-0.3927129892899905,1,2,3,1.8697,-401.848999,-401.849943,-401.858888,-401.892721,-0.2416,0.0382,0.2799,0.146027
64051,N#CC1OC11CC2NC12,-0.6083200000000002,58.260000000000005,122.048012812,1,3,"(46,)",0.17492995948365586,-0.34806493649758563,0,3,4,5.1668,-416.731555,-416.732499,-416.739944,-416.772179,-0.2533,-0.0016,0.2516,0.11255
89279,CC12CC(C1)C2,1.8064,0.0,82.07825032,0,0,"(34,)",-0.03179200896384702,-0.05961410659857871,0,3,0,0.2077,-234.448977,-234.449921,-234.455424,-234.483864,-0.2934,0.0984,0.3917,0.144312
75285,O=CC#CC1=CN=CO1,0.22499999999999998,43.1,121.016378336,0,3,"(44,)",0.19708870178623628,-0.43514917773500233,0,1,0,3.0539,-435.483648,-435.484592,-435.49219,-435.525607,-0.2563,-0.0897,0.1666,0.077728
2505,OCCCC#N,0.28248,44.019999999999996,85.052763844,1,2,"(34,)",0.062214488578940734,-0.39633964724785153,2,0,0,4.9959,-286.494426,-286.49537,-286.502445,-286.533599,-0.282,0.0354,0.3174,0.107556
44682,CC#CC(CO)C1CC1,1.0282,20.23,124.088815004,1,1,"(50,)",0.05711068915092483,-0.39508072356800217,2,1,1,1.7934,-387.037705,-387.038649,-387.04932,-387.086731,-0.2407,0.0584,0.2991,0.180631
92084,CC12OC3C1C1(CN1)C23,-0.2545000000000001,31.17,123.068413908,1,2,"(48,)",0.08006294702871848,-0.3701657532774154,0,6,2,1.6896,-401.816872,-401.817816,-401.825316,-401.856958,-0.2275,0.0776,0.3051,0.146952
67586,C1=CN2C=NC=NC2=C1,0.7292999999999998,30.19,119.04834715999999,0,3,"(44,)",0.13916293025073256,-0.2919850904682313,0,2,0,2.613,-395.792667,-395.793611,-395.799491,-395.829603,-0.2123,-0.0513,0.161,0.105605
129718,CCC(O)(CCO)C=O,-0.29120000000000007,57.53,132.078644244,2,3,"(54,)",0.1511303130784527,-0.39624836528138024,4,0,1,2.4931,-461.352718,-461.353662,-461.365077,-461.402296,-0.2517,-0.0265,0.2253,0.177954
45048,OC1CC2C3N4CC13C24,-0.5664,23.47,123.068413908,1,2,"(48,)",0.06424414287769223,-0.3923602332339619,0,7,3,2.8325,-401.8228,-401.823744,-401.830439,-401.861229,-0.221,0.0682,0.2892,0.149488
83804,O=C1COCCCN1,-0.4771,38.33,115.063328528,1,2,"(46,)",0.24549858715628012,-0.3715726133889502,0,1,0,4.3726,-401.02133,-401.022274,-401.02954,-401.061198,-0.2337,0.0205,0.2541,0.144663
102558,CCOC(C)C#CCC,1.8248,9.23,126.104465068,0,1,"(52,)",0.11492448803899177,-0.3661107180920407,2,0,1,0.8521,-388.253472,-388.254416,-388.266258,-388.306654,-0.24,0.0493,0.2894,0.202076
110114,COC1=C(O)N=C(C)N1,0.43231999999999987,58.14,128.058577496,2,3,"(50,)",0.2746958342421333,-0.48945316689913215,1,1,0,2.1832,-455.164681,-455.165625,-455.175138,-455.210003,-0.1765,0.0394,0.216,0.135186
106120,CC(=O)OCC1(C)CC1,1.3496000000000001,26.3,128.083729624,0,2,"(52,)",0.3021430879195779,-0.4652966433561715,2,1,0,2.0409,-424.248899,-424.249843,-424.26019,-424.296935,-0.2632,0.0196,0.2829,0.179934
73675,OC1C2NC(C=C2)C1=O,-1.1734000000000002,49.33,125.047678464,2,3,"(48,)",0.18343388573261862,-0.3832505644270023,0,2,3,1.1298,-437.873956,-437.874901,-437.881859,-437.91305,-0.2244,-0.0319,0.1925,0.126499
133369,O=CNC1=NON=N1,-0.9671000000000003,80.91000000000001,114.017775304,1,5,"(42,)",0.2912416688403349,-0.29311005931450457,2,1,0,4.0758,-446.729033,-446.729977,-446.736321,-446.767622,-0.2885,-0.0799,0.2087,0.060429
76493,CC12C=C3CN4C1C2C34,0.6289,3.24,119.073499288,0,1,"(46,)",0.037900554086184694,-0.2880650362412812,0,4,4,2.6743,-364.798396,-364.79934,-364.807169,-364.83929,-0.2134,-0.0274,0.186,0.148181
92427,CN=C1C=C(N)ON=N1,-0.8177000000000001,77.3,126.05416081199999,1,5,"(48,)",0.22568302802144838,-0.3674658337776377,0,1,0,3.1378,-450.17016,-450.171104,-450.183296,-450.225643,-0.2313,-0.0074,0.2239,0.106512
12222,C1C2C3CCC=CC1C23,2.2184999999999997,0.0,120.093900384,0,0,"(48,)",-0.01967963735374629,-0.08823853559503161,0,3,4,0.3683,-349.926841,-349.927785,-349.934832,-349.965843,-0.2316,0.0238,0.2554,0.186656
62292,CCCC(CCC)OC,2.6016000000000012,9.23,130.135765196,0,1,"(56,)",0.05707463849872713,-0.38146097063326057,5,0,0,0.9951,-390.684324,-390.685268,-390.697541,-390.735966,-0.242,0.0859,0.3279,0.249403
104050,CCCCC1OCCO1,1.5495,18.46,130.099379688,0,2,"(54,)",0.1573043400864069,-0.35027977252442366,3,1,0,0.9944,-425.427727,-425.428671,-425.438816,-425.476033,-0.2526,0.0908,0.3434,0.20556
112508,CC1(O)COCC2NC12,-0.8920000000000001,51.400000000000006,129.078978592,2,3,"(52,)",0.10197314706869307,-0.38607207873964733,0,2,3,2.1343,-440.256416,-440.25736,-440.265637,-440.297899,-0.2465,0.0663,0.3127,0.17216
85821,CC1C2NC2C1CC#N,0.50638,45.730000000000004,122.08439831999999,1,2,"(48,)",0.06249105986500956,-0.3074997034799307,1,2,4,5.1586,-382.034797,-382.035741,-382.044321,-382.077744,-0.2431,0.0425,0.2857,0.160018
79992,CCC#CC(C)(C)CC,2.836000000000001,0.0,124.12520051199999,0,0,"(52,)",0.0255374067409324,-0.1030390437624946,1,0,0,0.1288,-352.336208,-352.337152,-352.349205,-352.389703,-0.2384,0.0626,0.301,0.225718
8422,OC12CC1N1CC=CC21,-0.2562,23.47,123.068413908,1,2,"(48,)",0.10089863749642332,-0.38620349172964913,0,3,3,0.5108,-401.891633,-401.892578,-401.899701,-401.930806,-0.2054,0.0169,0.2223,0.149044
116894,CCC(OC)C1OC1C,1.1986999999999999,21.759999999999998,130.099379688,0,2,"(54,)",0.1099010512124481,-0.378662463163108,3,1,3,1.9682,-425.391789,-425.392733,-425.403703,-425.440268,-0.2514,0.0774,0.3287,0.202568
129382,CC12C3CC1OCCC23,1.4313,9.23,124.088815004,0,1,"(50,)",0.06366930517799504,-0.3776102242444253,0,3,4,1.262,-387.062382,-387.063326,-387.070995,-387.10265,-0.2356,0.0838,0.3194,0.185182
46348,CC(O)C1=C(N)NN=N1,-0.5598000000000003,87.82000000000001,128.069810876,3,4,"(50,)",0.14486971880565727,-0.38687420426048935,1,1,1,4.1538,-451.314079,-451.315023,-451.323759,-451.357128,-0.213,0.0145,0.2276,0.137053
14628,COC1CC=CC1C=O,0.7764,26.3,126.06807956,0,2,"(50,)",0.12895144861173213,-0.3800700037278963,2,1,2,3.8827,-423.021457,-423.022401,-423.031527,-423.066399,-0.2342,-0.0239,0.2103,0.158083
51022,CCC1(C)C2CC3C2N13,1.2414,3.01,123.10479941599999,0,1,"(50,)",0.03070565988099675,-0.28822309830786313,1,3,5,1.5221,-367.143112,-367.144056,-367.152551,-367.185351,-0.2329,0.0872,0.3201,0.194432
124891,CCC1CN2C=CC=C12,1.9952999999999999,4.93,121.08914935199999,0,1,"(48,)",0.030499947108982906,-0.35041507481767203,1,2,1,2.0188,-366.012477,-366.013422,-366.021772,-366.055299,-0.1955,0.0528,0.2482,0.17276
62400,CC(C#C)C1OC2CC12,1.043,9.23,122.07316494,0,1,"(48,)",0.07668779605782772,-0.37291618031329293,1,2,4,1.261,-385.802823,-385.803767,-385.812611,-385.846228,-0.2389,0.0478,0.2868,0.157443
21656,OCC1CC11C2CC1C2,1.0248,20.23,124.088815004,1,1,"(50,)",0.04644974719459385,-0.39606549215159,1,4,1,1.3137,-387.002326,-387.003271,-387.011656,-387.044731,-0.2551,0.0745,0.3295,0.183046
26011,CCNC(=O)C(N)=O,-1.392199999999999,72.19,116.058577496,2,2,"(46,)",0.30858201719445505,-0.3613927440883581,1,0,0,0.3577,-417.126873,-417.127817,-417.136716,-417.171225,-0.2393,-0.0281,0.2112,0.130549
120525,CC(C)(C)N(C=N)C=O,0.8503699999999998,44.160000000000004,128.094963004,1,2,"(52,)",0.2148177118389342,-0.30071882597235366,2,0,0,2.1097,-420.428342,-420.429286,-420.439285,-420.473508,-0.2531,-0.02,0.2331,0.181281
92735,N=C1N=CON=NC1=O,-1.6957300000000004,92.72999999999999,126.017775304,1,6,"(46,)",0.33475029610878204,-0.32660497556662405,0,1,0,3.2532,-484.92451,-484.925454,-484.934899,-484.974639,-0.2881,-0.1036,0.1846,0.062519
28388,OCC12CCC1COC2,0.4053,29.46,128.083729624,1,2,"(52,)",0.0547590998927758,-0.3956945885848785,1,2,2,1.9101,-424.202547,-424.203491,-424.212095,-424.24563,-0.2465,0.0686,0.3151,0.183842
