,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
37221,O=C1C2CC3C4C1C2N34,-0.3598000000000001,20.08,121.052763844,0,2,"(46,)",0.14341327098252316,-0.29888810044031416,0,4,6,1.5077,-400.705691,-400.706635,-400.712621,-400.742897,-0.2326,-0.0226,0.2101,0.127201
58041,CC1=C2ON=NC2=NO1,0.5192199999999998,64.95,125.022526336,0,5,"(46,)",0.2650854892105544,-0.3551720277318579,0,2,0,3.4306,-468.724788,-468.725732,-468.73267,-468.764493,-0.2615,-0.095,0.1665,0.077006
84172,CC(CO)C(CO)C=O,-0.5778000000000003,57.53,132.078644244,2,3,"(54,)",0.1252190036931468,-0.39607254395295594,4,0,2,2.7405,-461.345531,-461.346475,-461.357633,-461.394585,-0.2437,-0.0163,0.2274,0.178935
60999,FC1=NC=COC1=O,0.17389999999999997,43.1,115.006956524,0,3,"(42,)",0.39127864787980327,-0.4263767486439556,0,1,0,3.7232,-458.594893,-458.595837,-458.601676,-458.631905,-0.261,-0.0843,0.1767,0.060615
111119,ON=C1C2C3OC1C23,-0.1564000000000001,41.82000000000001,111.0320284,1,3,"(42,)",0.10571283603214682,-0.4108169509224316,0,3,4,2.0959,-398.461968,-398.462913,-398.469113,-398.499369,-0.2343,0.0112,0.2455,0.095097
120431,CCC1OC(C)C11CO1,0.9527,21.759999999999998,128.083729624,0,2,"(52,)",0.14319103246207363,-0.36887586890535545,1,2,3,1.6709,-424.186191,-424.187135,-424.196734,-424.231415,-0.2495,0.0777,0.3272,0.180301
98363,CNC(=O)NC=NC,-0.4265000000000001,53.49,115.07456190799999,2,2,"(46,)",0.3191708416228855,-0.3409168327741312,1,0,0,2.987,-397.214592,-397.215536,-397.225373,-397.261505,-0.2356,0.0138,0.2495,0.140977
53104,NC(=O)N1C2CC1C2O,-1.1175,66.56,128.058577496,2,2,"(50,)",0.3149706930362277,-0.38881765579111893,0,3,2,3.4035,-455.09963,-455.100574,-455.108383,-455.14053,-0.2343,0.0278,0.2621,0.136837
127119,CC1CN(C=O)C(=O)O1,-0.01649999999999996,46.61,129.042593084,0,3,"(50,)",0.41626212242577165,-0.44418154268131443,1,1,1,6.8223,-475.086622,-475.087566,-475.095964,-475.129768,-0.2655,-0.023,0.2424,0.124257
82248,CC1CC(=O)NC(=O)O1,0.03140000000000015,55.400000000000006,129.042593084,1,3,"(50,)",0.413618923914332,-0.4456903575239192,0,1,1,3.3129,-475.110703,-475.111648,-475.119646,-475.152446,-0.2721,-0.0217,0.2504,0.125242
51356,O=CC12COC(=O)C1N2,-1.5472999999999995,65.31,127.02694302,1,4,"(48,)",0.32529532492944674,-0.4619284668641888,1,2,2,2.0807,-473.833911,-473.834855,-473.842214,-473.874462,-0.2769,-0.057,0.2199,0.101433
44590,N=C1OCC1C1COC1,0.25647,42.31,127.063328528,1,3,"(50,)",0.1870100621323068,-0.47996805564240663,1,2,1,2.6241,-439.04474,-439.045684,-439.054002,-439.088547,-0.2501,0.0202,0.2702,0.148394
88977,CCC1(OC1(C)C)C=O,1.1429,29.6,128.083729624,0,2,"(52,)",0.15433800926102403,-0.35514137091782266,2,1,1,2.4591,-424.221842,-424.222787,-424.233409,-424.269074,-0.2514,-0.035,0.2163,0.178162
118856,C1CC(O1)C1C2CCN12,0.2318,12.24,125.084063972,0,2,"(50,)",0.076704019794604,-0.3763344689780159,1,3,4,1.3693,-403.061489,-403.062433,-403.070312,-403.103232,-0.2221,0.0706,0.2926,0.172591
132364,CNC(=O)CC(C)(C)C,1.1685999999999999,29.1,129.1153641,1,1,"(54,)",0.21976432719835728,-0.35916159093904226,1,0,0,3.2986,-405.58608,-405.587024,-405.598568,-405.635993,-0.2395,0.0331,0.2726,0.21472
5145,CC12CC3CC(C13)C2=O,1.2314,17.07,122.07316494,0,1,"(48,)",0.14197488443217252,-0.29875931779053905,0,3,4,3.0028,-385.867862,-385.868806,-385.876451,-385.908272,-0.2318,-0.0125,0.2193,0.159924
132375,CNC12COC1C2OC,-0.6280000000000001,30.49,129.078978592,1,3,"(52,)",0.10872660230543534,-0.3765350599301655,2,2,3,2.1427,-440.192441,-440.193385,-440.203035,-440.238386,-0.2171,0.0609,0.278,0.169163
98864,CC1=CCC(O)C1C=O,0.5124,37.3,126.06807956,1,2,"(50,)",0.1292117995638443,-0.3917278359564145,1,1,2,2.6204,-423.041132,-423.042076,-423.051153,-423.085115,-0.2378,-0.0203,0.2174,0.157935
21688,CCOC1CNCC1=O,-0.43620000000000014,38.33,129.078978592,1,3,"(52,)",0.17604649739984168,-0.369331324224823,2,1,1,2.1207,-440.28076,-440.281704,-440.291088,-440.326231,-0.2137,-0.0263,0.1874,0.170563
58665,CC12NC1C(N)=CC2=O,-0.8577999999999999,65.03,124.063662876,2,3,"(48,)",0.17869794088766175,-0.40058170936300785,0,2,2,5.691,-418.012743,-418.013687,-418.02198,-418.05438,-0.2162,-0.024,0.1922,0.136707
111123,CC1=C(N)N=NN1,-0.30468000000000023,67.59,98.05924619199999,2,3,"(38,)",0.16813054543804765,-0.3806617601845916,0,1,0,4.1563,-336.811984,-336.812929,-336.819674,-336.850301,-0.2096,0.0069,0.2164,0.103635
12212,CCC#CCC#CC=O,0.9922,17.07,120.057514876,0,1,"(46,)",0.19232345676367746,-0.28863311182489415,0,0,0,4.1538,-384.631262,-384.632206,-384.642902,-384.681846,-0.26,-0.0605,0.1995,0.132491
80152,CN1C(O)=CN=C1C,0.43411999999999984,38.05,112.063662876,1,3,"(44,)",0.2105927124360766,-0.4933250211965816,0,1,0,2.9614,-379.953161,-379.954105,-379.962634,-379.996519,-0.1898,0.0487,0.2385,0.130352
25941,O=CC1=C(C=O)N=NO1,-0.3054,73.06,126.006541924,0,5,"(46,)",0.22990400150529788,-0.33321818542977044,2,1,0,2.6562,-488.652418,-488.653363,-488.66096,-488.693844,-0.2921,-0.1304,0.1617,0.063453
72972,CC1C=C(C#N)C2CN12,0.5226799999999999,26.799999999999997,120.06874825599999,0,2,"(46,)",0.09612261448631483,-0.2862450300772085,0,2,3,3.7611,-380.861228,-380.862172,-380.870023,-380.902361,-0.2434,-0.0518,0.1915,0.137103
104625,CC12CC1C(O)C2=O,-0.043800000000000006,37.3,112.052429496,1,2,"(44,)",0.16732480304847402,-0.38497730256554763,0,2,3,2.0698,-383.721382,-383.722327,-383.730281,-383.762424,-0.2284,-0.0147,0.2136,0.1292
33058,CC1(O)C(O)C1CC=O,-0.6829000000000001,57.53,130.06299418,2,3,"(52,)",0.11998025276899907,-0.38970737337007855,2,1,3,5.0509,-460.136029,-460.136973,-460.147326,-460.183236,-0.2362,-0.0141,0.2221,0.155054
118882,OCCC1N=CNC1=N,-0.6538300000000001,68.47,127.07456190799999,3,3,"(50,)",0.12376455158579122,-0.3962786575959674,2,1,1,4.8714,-435.272445,-435.273389,-435.282394,-435.316907,-0.2348,-0.0081,0.2267,0.148636
104550,CCCC(C)OCC#C,1.8248,9.23,126.104465068,0,1,"(52,)",0.10731004146824756,-0.3658543122964089,4,0,1,1.2563,-388.242833,-388.243777,-388.255275,-388.293313,-0.252,0.0352,0.2872,0.201552
8014,ON=C1C2C3C1CN23,-0.4872000000000001,35.6,110.048012812,1,3,"(42,)",0.08177890371937972,-0.41084685021120704,0,3,4,1.3376,-378.590141,-378.591085,-378.597348,-378.627638,-0.2333,0.0107,0.244,0.107914
89299,C1NC11CC2=CCOC12,0.05729999999999991,31.17,123.068413908,1,2,"(48,)",0.09874518689548932,-0.36780644531573925,0,3,2,1.3299,-401.874956,-401.8759,-401.883272,-401.915105,-0.2299,0.0017,0.2316,0.149
129623,CC1=NON=C1CCO,-0.08717999999999998,59.150000000000006,128.058577496,1,4,"(50,)",0.1098512222214232,-0.3959675976440874,2,1,0,2.8168,-455.101281,-455.102225,-455.111314,-455.146398,-0.2776,-0.0378,0.2398,0.134898
103035,COC1(C)CC1(C)C#N,1.32508,33.019999999999996,125.084063972,0,2,"(50,)",0.08600664935185673,-0.3768105371289321,1,1,2,4.4951,-403.138126,-403.139071,-403.149345,-403.184102,-0.2685,0.0337,0.3022,0.168035
28227,OCC(C1CO1)C1CO1,-0.6075000000000002,45.29,130.06299418,1,3,"(52,)",0.08852237472796236,-0.39587907523530047,3,2,2,1.0537,-460.088044,-460.088988,-460.098342,-460.133189,-0.2621,0.0626,0.3247,0.15762
95122,CN=C1CC2(CCC2)O1,1.3577,21.59,125.084063972,0,2,"(50,)",0.18712666345757703,-0.47380456757954587,0,2,0,2.4182,-403.132154,-403.133098,-403.141979,-403.176141,-0.2431,0.0351,0.2782,0.170531
55616,COC12CC(OC1)C2O,-0.465,38.69,130.06299418,1,3,"(52,)",0.12187518061139345,-0.38729187960385414,1,3,3,2.273,-460.11393,-460.114874,-460.123117,-460.155909,-0.2434,0.0689,0.3124,0.159347
87217,N=C1CCC2(CN2)CO1,0.11606999999999995,55.02000000000001,126.07931294,2,3,"(50,)",0.17998363790736768,-0.4791544480344552,0,2,1,2.5424,-419.189532,-419.190477,-419.198409,-419.231782,-0.2493,0.0283,0.2776,0.161908
34122,OC12CC1(C#C)C(=O)C2,-0.2864,37.3,122.036779432,1,2,"(46,)",0.15639835795855508,-0.3872855151934841,0,2,2,4.0344,-420.568705,-420.569649,-420.578155,-420.611158,-0.2331,-0.0156,0.2175,0.109669
80319,OCC1C2N3CC2(O)C13,-1.5940000000000003,43.7,127.063328528,2,3,"(50,)",0.10904885315116875,-0.3959592316441624,1,5,2,0.5089,-438.965623,-438.966567,-438.974787,-439.007626,-0.2414,0.0711,0.3125,0.146997
75295,C1CC(O1)C1C2COC12,0.4200999999999999,18.46,126.06807956,0,2,"(50,)",0.06869505195573104,-0.37762420027263593,1,3,4,1.8563,-422.939759,-422.940703,-422.948427,-422.981568,-0.226,0.073,0.299,0.160314
16590,N#CC#CC12CCC1O2,0.44478,36.32,119.03711378,0,2,"(44,)",0.15587206744554863,-0.3522660276097393,0,2,2,5.2501,-399.486537,-399.487481,-399.495291,-399.528308,-0.2669,-0.0563,0.2106,0.100525
82215,CC1CC1C1=NNN=C1,0.9280999999999999,41.57,123.07964728799999,1,2,"(48,)",0.08577873023696522,-0.19772419105207914,1,2,2,0.6868,-398.117454,-398.118398,-398.126444,-398.159764,-0.242,-0.0006,0.2414,0.150119
42274,CCOC=NCC1CN1,0.022999999999999965,43.53,128.094963004,1,3,"(52,)",0.16891915977933422,-0.4837851458859486,4,1,1,1.504,-420.359669,-420.360613,-420.370676,-420.407162,-0.2449,0.0255,0.2704,0.181712
6141,CCCCCOC(C)C,2.6016000000000004,9.23,130.135765196,0,1,"(56,)",0.051836215463463266,-0.378797866680928,5,0,0,0.8894,-390.691659,-390.692603,-390.704888,-390.744165,-0.2452,0.0879,0.3331,0.249053
30799,N=C1NC(=O)CCC1=O,-0.5572300000000003,70.02000000000001,126.042927432,2,3,"(48,)",0.2255640471952217,-0.30818176492811866,0,1,0,1.8655,-454.001647,-454.002591,-454.010282,-454.043075,-0.2654,-0.0743,0.1911,0.114054
70680,CC12CC1(C)C1NC21,0.7566999999999999,21.94,109.08914935199999,1,1,"(44,)",0.028954172917333324,-0.3069453635932146,0,3,4,1.2696,-327.865531,-327.866476,-327.874141,-327.905397,-0.2252,0.0984,0.3236,0.165652
52584,CC1OC(=O)C(O)C=C1,-0.15119999999999995,46.53,128.047344116,1,3,"(50,)",0.3390890610970021,-0.45627184093109185,0,1,2,3.9075,-458.995443,-458.996388,-459.004676,-459.037774,-0.2618,-0.012,0.2499,0.135293
8107,N=C1ON=CC(C=O)=C1,-0.033429999999999904,66.95,124.027277368,1,4,"(46,)",0.24164230945858992,-0.33715340511630654,1,1,0,1.3831,-452.725584,-452.726528,-452.733911,-452.766238,-0.2601,-0.1136,0.1466,0.088918
2005,O=CC1OCCC1C#C,0.22360000000000002,26.3,124.052429496,0,2,"(48,)",0.14953608153175463,-0.3693974582674613,1,1,2,3.5223,-421.78892,-421.789864,-421.798753,-421.833648,-0.246,-0.028,0.218,0.134211
123862,CC(C)CC=O,1.2314,17.07,86.07316494,0,1,"(36,)",0.1197457106441768,-0.30339188316607335,2,0,0,2.7416,-271.644629,-271.645574,-271.653205,-271.685015,-0.2481,-0.0197,0.2284,0.140549
6741,COCC1=CN=NO1,0.21599999999999997,48.150000000000006,114.042927432,0,4,"(44,)",0.18224828529591203,-0.3765670704067054,2,1,0,4.6257,-415.812203,-415.813147,-415.820796,-415.853854,-0.2688,-0.0361,0.2327,0.105943
66738,OCC1(CCC1)OC=O,0.07440000000000002,46.53,130.06299418,1,3,"(52,)",0.29321535021362016,-0.45883240762781297,3,1,0,3.589,-460.159814,-460.160758,-460.170084,-460.204456,-0.2668,0.0079,0.2747,0.157684
21010,CC1=CC(CO)OC1,0.32380000000000003,29.46,114.06807956,1,2,"(46,)",0.09937779393323232,-0.39333203437771125,1,1,1,3.1153,-384.936819,-384.937763,-384.94606,-384.978981,-0.231,0.0149,0.2459,0.153447
42166,C1C2CC3C4COC12C34,1.0412,9.23,122.07316494,0,1,"(48,)",0.0749454077064318,-0.37407269562202816,0,4,5,1.4599,-385.84768,-385.848624,-385.854999,-385.885274,-0.2266,0.0905,0.317,0.162712
12710,CCC12CC1CO2,1.1853,9.23,98.07316494,0,1,"(40,)",0.0735251462856445,-0.3742124311437949,1,2,2,1.5483,-309.672978,-309.673922,-309.680919,-309.71184,-0.2286,0.0804,0.309,0.148155
54941,CC12CC3C1CCC23,2.0524,0.0,108.093900384,0,0,"(44,)",-0.02608858672624519,-0.059081337813614576,0,5,2,0.2163,-311.839543,-311.840487,-311.84728,-311.877724,-0.2748,0.0914,0.3662,0.179413
65560,OC(C#N)C1C2CC1O2,-0.34182,53.25,125.047678464,1,3,"(48,)",0.14778719884724623,-0.3776341334131863,1,3,3,2.592,-437.798388,-437.799332,-437.807395,-437.840817,-0.2561,0.0023,0.2583,0.123638
42332,CC#CC(CC#N)=NO,0.7535799999999999,56.379999999999995,122.048012812,1,3,"(46,)",0.1430338991050602,-0.4100865861884421,1,0,0,2.9432,-416.746204,-416.747148,-416.757241,-416.794785,-0.2433,-0.0426,0.2007,0.109396
14219,CC1=CN=CN1CC#N,0.7150999999999998,41.61,121.06399722399999,0,3,"(46,)",0.11086781002952412,-0.32107547677328674,1,1,0,3.473,-396.967301,-396.968245,-396.976573,-397.010287,-0.2297,-0.0011,0.2286,0.125641
103536,CCC1=CC2(C)OC2C1,1.8840000000000001,12.53,124.088815004,0,1,"(50,)",0.11062768280860857,-0.3615631368739461,1,2,2,1.972,-387.087587,-387.088531,-387.097669,-387.131561,-0.2314,0.0105,0.2419,0.181469
9623,CC1N=C(C)OC11CC1,1.3561,21.59,125.084063972,0,2,"(50,)",0.18070583876451035,-0.4725080723723148,0,2,1,1.2202,-403.157762,-403.158706,-403.167652,-403.201548,-0.2291,0.0304,0.2595,0.170184
80979,O=C(CCN1CC1)C#C,-0.10559999999999992,20.08,123.068413908,0,2,"(48,)",0.20597064813822777,-0.3003183016698146,3,1,0,2.255,-401.881085,-401.882029,-401.891628,-401.927528,-0.2371,-0.0571,0.1799,0.144744
128525,COC1OC2CC1(O)C2,-0.1174,38.69,130.06299418,1,3,"(52,)",0.18594384415001616,-0.3843766547311625,1,3,1,0.7048,-460.126129,-460.127073,-460.13529,-460.167907,-0.2505,0.0814,0.3319,0.159245
123918,CCC1(OC1C)C#N,1.07748,36.32,111.068413908,0,2,"(44,)",0.17962335020185702,-0.3503009169695574,1,1,2,4.1617,-363.855852,-363.856796,-363.86569,-363.899251,-0.2932,0.0076,0.3008,0.14003
60260,C#CCCC#CCC#C,1.4264999999999999,0.0,116.062600256,0,0,"(44,)",0.06995087832251795,-0.12007450380836836,1,0,0,0.4968,-347.446147,-347.447091,-347.457523,-347.496038,-0.2519,0.0338,0.2858,0.131964
12327,OC1CC2CC1C=CC2,1.3334,20.23,124.088815004,1,1,"(50,)",0.06051874295633876,-0.3925060580081187,0,2,3,1.7863,-387.108968,-387.109912,-387.117287,-387.14879,-0.2402,0.0144,0.2546,0.186548
107196,CC1CCC1(C)NC=O,0.9209999999999998,29.1,127.099714036,1,1,"(52,)",0.207050771179327,-0.35325497261392846,2,1,2,3.671,-404.364565,-404.365509,-404.375455,-404.41011,-0.2437,0.0327,0.2763,0.193072
112904,NC1=C(O)C=NC(=N)O1,-0.5581300000000002,96.13000000000001,127.0381764,3,5,"(48,)",0.3153101208805363,-0.5020801206685526,0,1,0,5.1638,-470.022338,-470.023282,-470.031289,-470.0638,-0.203,-0.0428,0.1602,0.101445
95143,COC(C#N)C(C)O,-0.09422000000000003,53.25,115.063328528,1,3,"(46,)",0.16846525921702,-0.3895758168033331,2,0,2,3.867,-400.98603,-400.986974,-400.996669,-401.031281,-0.2852,0.0196,0.3048,0.139124
83138,COCCCCOC=O,0.5860000000000001,35.53,132.078644244,0,3,"(54,)",0.2925755302938742,-0.4678994162337075,6,0,0,3.8194,-461.362522,-461.363466,-461.374499,-461.413168,-0.261,0.0085,0.2695,0.179686
112548,CCC1=CC(=N)OC1=O,0.85687,50.15,125.047678464,1,3,"(48,)",0.34039940223719833,-0.40470155012082304,1,1,0,2.5579,-437.947259,-437.948203,-437.956429,-437.989795,-0.2826,-0.0855,0.1971,0.124643
106269,CC1C2OC3CN1C23C,0.23019999999999974,12.47,125.084063972,0,2,"(50,)",0.09392490808150751,-0.36797098477475215,0,3,4,0.8448,-403.078722,-403.079666,-403.087594,-403.119469,-0.2073,0.071,0.2783,0.171198
52156,N=C1OCC2CCC12,1.02007,33.08,111.068413908,1,2,"(44,)",0.18344486408677882,-0.48059593362450165,0,2,2,3.1259,-363.866411,-363.867355,-363.873994,-363.905022,-0.2529,0.0257,0.2786,0.145025
127550,COC1CC1O,-0.23400000000000004,29.46,88.052429496,1,2,"(36,)",0.08562640877028142,-0.3903196333043942,1,1,2,1.6821,-307.521736,-307.52268,-307.529289,-307.559352,-0.2289,0.0739,0.3028,0.118463
117900,CC(OC=N)C1CN1,-0.02962999999999999,55.019999999999996,114.07931294,2,3,"(46,)",0.16659408289818164,-0.47917327135007287,3,1,2,3.769,-381.081316,-381.08226,-381.090997,-381.12518,-0.2451,0.0163,0.2614,0.153299
102515,N=C1NN=NC=C1C=O,-0.9033300000000004,82.49000000000001,124.038510748,2,4,"(46,)",0.15494413815767946,-0.2976837961438276,1,1,0,3.3887,-448.900831,-448.901775,-448.909122,-448.941412,-0.2542,-0.1121,0.1421,0.090329
114454,CCC(CC)C(=O)C=O,1.1906,34.14,128.083729624,0,2,"(52,)",0.1977208248400568,-0.29459906660180785,4,0,0,1.2665,-424.244364,-424.245308,-424.256238,-424.293398,-0.2472,-0.0934,0.1538,0.178941
6277,COC1(C[NH2+]C1)C([O-])=O,-3.301499999999998,65.97,131.058243148,1,3,"(52,)",0.20430725274023065,-0.5464955915375155,2,1,0,4.9996,-476.208391,-476.209335,-476.217931,-476.25108,-0.248,0.0155,0.2635,0.14777
132838,CCC(=O)C1=CC=CO1,1.8723,30.21,124.052429496,0,2,"(48,)",0.19720372353133164,-0.46125911587765794,2,1,0,2.9896,-421.874721,-421.875665,-421.884208,-421.918387,-0.2397,-0.0485,0.1912,0.135545
20712,COC1(CC1C#C)C#N,0.5482799999999999,33.019999999999996,121.052763844,0,2,"(46,)",0.16837585931659368,-0.3620018163103745,1,1,2,3.3943,-400.685914,-400.686858,-400.696227,-400.73049,-0.2638,0.0022,0.2661,0.121289
62022,CN=C1OC2CCC12C,1.2136,21.59,125.084063972,0,2,"(50,)",0.19265887132416812,-0.4760489596880331,0,2,2,2.1372,-403.128187,-403.129131,-403.138288,-403.172419,-0.2429,0.0343,0.2772,0.170183
96527,CC12COC3C4C3C1C24,0.8971,9.23,122.07316494,0,1,"(48,)",0.06445854984471887,-0.3770076519530837,0,5,4,1.5639,-385.818599,-385.819543,-385.826691,-385.857972,-0.2106,0.076,0.2865,0.160677
48088,CCC1C(CO)N1CC,0.4614,23.240000000000002,129.1153641,1,2,"(54,)",0.06017521860594743,-0.39468371667788765,3,1,3,2.6722,-405.502351,-405.503296,-405.514325,-405.550807,-0.2126,0.0661,0.2787,0.215537
28742,C1CC2=C(CN1)N=NO2,-0.2847000000000001,50.95,125.058911844,1,4,"(48,)",0.16247338099385839,-0.34174474697363694,0,2,0,3.8048,-434.04326,-434.044204,-434.051064,-434.082383,-0.2429,-0.0342,0.2087,0.127501
75611,C[NH2+]C[C-]1OC(=O)C=C1,-0.9480999999999997,46.82,127.063328528,1,2,"(50,)",0.1737347039798654,-0.5507908022469594,2,1,0,2.9609,-439.103822,-439.104766,-439.115341,-439.153976,-0.233,-0.0746,0.1584,0.144738
50686,N#CC12CC3CCC1N23,0.49907999999999997,26.799999999999997,120.06874825599999,0,2,"(46,)",0.12652373275967785,-0.27510781366643866,0,3,4,5.102,-380.852071,-380.853016,-380.859975,-380.89128,-0.2581,0.0035,0.2616,0.139057
34685,O=C1COCCC=CN1,0.03660000000000002,38.33,127.063328528,1,2,"(50,)",0.24939233388998963,-0.37130579394978325,0,1,0,2.8912,-439.101108,-439.102053,-439.11001,-439.142709,-0.2269,-0.0051,0.2218,0.149756
84447,N#CC1CCCC2CC12,1.94618,23.79,121.08914935199999,0,1,"(48,)",0.06583125563794714,-0.19802381462821453,0,2,3,4.3462,-366.027132,-366.028076,-366.036028,-366.068562,-0.2849,0.0429,0.3278,0.174179
31839,CC1CC1C1=CCCC1,2.752700000000001,0.0,122.109550448,0,0,"(50,)",-0.017454344067874317,-0.08502959370851794,1,2,2,0.1599,-351.153439,-351.154384,-351.163503,-351.197933,-0.2224,0.0297,0.2521,0.206891
5200,CC1(C)OC(=N)C1CO,0.3809700000000001,53.31,129.078978592,2,3,"(52,)",0.19008468885399576,-0.47382507284472564,1,1,1,3.3378,-440.285696,-440.286641,-440.296173,-440.330231,-0.2601,0.021,0.281,0.169603
20039,CC1COCOC1=N,0.6040700000000001,42.31,115.063328528,1,3,"(46,)",0.18998029300406344,-0.45452928663429787,0,1,1,1.7583,-401.005987,-401.006931,-401.014404,-401.046273,-0.2646,0.0126,0.2772,0.143706
101982,CC1(C)CC(O)C=C1,1.3334,20.23,112.088815004,1,1,"(46,)",0.07287263290078895,-0.3890161806762508,0,1,1,1.6805,-349.01171,-349.012654,-349.021157,-349.053778,-0.2456,0.0138,0.2595,0.176561
117252,CC(C#N)C1(CO)CO1,-0.09261999999999998,56.55,127.063328528,1,3,"(50,)",0.12989717603321968,-0.39322789786650775,2,1,2,2.7636,-439.063829,-439.064773,-439.074209,-439.108765,-0.2787,0.0259,0.3046,0.14607
21493,CC(C)OC1(C)CC1O,0.9346999999999999,29.46,130.099379688,1,2,"(54,)",0.09419486953076635,-0.3900151107069228,2,1,2,1.7115,-425.396336,-425.39728,-425.407945,-425.443248,-0.2234,0.0738,0.2972,0.202193
81169,CC1C(C)C23CC(C2)N13,1.2414,3.24,123.10479941599999,0,1,"(50,)",0.028508627656820815,-0.2911176786079464,0,4,2,1.2574,-367.071368,-367.072312,-367.080711,-367.113021,-0.2021,0.0793,0.2813,0.193866
61018,CC(=O)OCC#N,0.07308000000000003,50.09,99.0320284,0,3,"(38,)",0.30315922981121673,-0.450453924257894,1,0,0,2.8236,-360.548813,-360.549757,-360.557419,-360.590769,-0.2944,-0.0087,0.2857,0.088176
98138,C1CCC2=CN=CN2C1,1.2194,17.82,122.08439831999999,0,2,"(48,)",0.09476671472617354,-0.3346196224017578,0,2,0,4.343,-382.12442,-382.125365,-382.132419,-382.163902,-0.2076,0.0346,0.2421,0.164626
38111,CC#CC1CCC1O,0.7806,20.23,110.07316494,1,1,"(44,)",0.06776064189313308,-0.39184250127413706,0,1,2,1.7392,-347.762361,-347.763305,-347.772158,-347.806535,-0.2426,0.0461,0.2887,0.152818
57415,CN(C)C1C2OC2C1=O,-0.7333000000000003,32.84,127.063328528,0,3,"(50,)",0.18362358121218128,-0.35899370954967685,1,2,3,2.2647,-439.021158,-439.022102,-439.031031,-439.065107,-0.2034,-0.0319,0.1715,0.145451
110881,CCC1CC(=O)NC=C1,1.0462,29.1,125.084063972,1,1,"(50,)",0.22398955415387584,-0.3329710255351299,1,1,1,3.0681,-403.198177,-403.199121,-403.207952,-403.241686,-0.2163,-0.0032,0.2131,0.172249
81877,COC12CC3C1C3(C)C2,1.4313,9.23,124.088815004,0,1,"(50,)",0.07229042458990054,-0.37788321735152136,1,3,4,0.8597,-387.027499,-387.028444,-387.037105,-387.070047,-0.2297,0.0886,0.3183,0.181726
133554,CC1C2C3C(O)C2(O)C13,-0.3961,40.46,126.06807956,2,2,"(50,)",0.09765622987530272,-0.3897905060991111,0,5,3,1.4002,-422.940216,-422.94116,-422.949565,-422.981968,-0.2455,0.0627,0.3082,0.158144
97817,N#CC#CC1=CON=N1,-0.055320000000000036,62.71,119.011961652,0,4,"(42,)",0.17760250344546663,-0.3441686611642822,0,1,0,3.7243,-430.417434,-430.418378,-430.425526,-430.457982,-0.2813,-0.0864,0.1949,0.054114
87379,CCC1(CC)OC1C#C,1.5772,12.53,124.088815004,0,1,"(50,)",0.14720801643034523,-0.35228384426550663,2,1,1,1.6686,-387.034545,-387.035489,-387.045901,-387.081388,-0.2562,0.0218,0.2779,0.179111
112587,CNC(=[NH2+])C(C=O)=N[O-],-2.498899999999999,90.11,129.053826464,2,3,"(50,)",0.293657907306203,-0.791249581200713,2,0,0,9.7874,-471.149955,-471.150899,-471.160959,-471.196308,-0.1752,-0.0471,0.1281,0.121103
59234,CNC1=NOC=C1,0.7162999999999999,38.06,98.048012812,1,3,"(38,)",0.1685700701428772,-0.3703368794552235,1,1,0,3.2565,-340.615075,-340.616019,-340.622406,-340.652921,-0.2186,0.0037,0.2223,0.103118
75958,CC(C#C)C1(O)COC1,0.01699999999999996,29.46,126.06807956,1,2,"(50,)",0.12446015460053227,-0.38376277239730117,1,1,1,0.8999,-422.955697,-422.956641,-422.966367,-423.000767,-0.2541,0.0472,0.3013,0.1561
75858,OC(C=O)C(=O)NC=N,-1.7305300000000001,90.25,130.037842052,3,4,"(50,)",0.2608243806885423,-0.37624452899779504,3,0,1,0.7204,-491.114115,-491.115059,-491.123993,-491.158533,-0.2666,-0.0588,0.2078,0.111439
95653,OC1CC23NC4C2OC134,-1.3872,41.489999999999995,125.047678464,2,3,"(48,)",0.1330586830971993,-0.3898955376177957,0,6,5,2.6662,-437.685888,-437.686832,-437.693503,-437.724236,-0.2216,0.0428,0.2643,0.124099
20536,OCC1=CC=C(F)C=C1,1.318,20.23,126.048093064,1,1,"(48,)",0.12273010823868626,-0.3916804404752167,1,1,0,2.691,-445.903144,-445.904088,-445.912031,-445.945277,-0.2319,-0.0057,0.2262,0.124605
9321,CC(CC#N)C#CC#C,1.17278,23.79,117.057849224,0,1,"(44,)",0.06341165959167447,-0.19829984544449025,1,0,1,3.1539,-363.569328,-363.570272,-363.580055,-363.615338,-0.2566,-0.0272,0.2294,0.121827
10985,CN1CCNC(C1)C#N,-0.5864199999999999,39.06,125.09529735199999,1,3,"(50,)",0.10813397371942181,-0.3024900998054367,0,1,1,4.5187,-399.321764,-399.322708,-399.331335,-399.36447,-0.228,0.0269,0.2549,0.173271
31053,O=CCC(C#C)N1CC1,-0.10719999999999996,20.08,123.068413908,0,2,"(48,)",0.12204505596491282,-0.3032986259300221,3,1,1,3.3759,-401.873694,-401.874638,-401.884147,-401.919209,-0.2455,-0.0172,0.2283,0.144485
