,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
86684,C1OC2=CON=C2O1,0.4032999999999999,44.49000000000001,113.011292956,0,4,"(42,)",0.2996922620735094,-0.448202847583593,0,2,0,3.5441,-434.485089,-434.486033,-434.491703,-434.522208,-0.2374,-0.0071,0.2303,0.073792
52485,CC1C2C3NC3(C#N)C12,0.11628,45.730000000000004,120.06874825599999,1,2,"(46,)",0.12578089027982348,-0.2917628771289483,0,3,5,5.1895,-380.816241,-380.817185,-380.824913,-380.857055,-0.2801,0.0104,0.2905,0.13715
129891,N=C1OCCN2CC1C2,-0.07433000000000001,36.32,126.07931294,1,3,"(50,)",0.18569975326542226,-0.4794941053685452,0,3,0,2.1495,-419.172203,-419.173147,-419.180362,-419.211865,-0.2166,0.0148,0.2314,0.162918
78111,C1CC11OCOCC=C1,1.0795,18.46,126.06807956,0,2,"(50,)",0.14782347058638565,-0.3513309880748672,0,2,0,1.985,-422.995201,-422.996145,-423.00401,-423.036512,-0.2273,0.0162,0.2435,0.160157
99077,N=C1CC2OCC2O1,0.15137,42.31,113.047678464,1,3,"(44,)",0.183223597688157,-0.47264028036461286,0,2,2,2.9504,-399.791889,-399.792834,-399.799192,-399.830073,-0.2627,0.023,0.2857,0.120742
18414,O=C1C2C3OC1C23C#C,-0.4140999999999999,26.3,120.021129368,0,2,"(44,)",0.170243146834147,-0.3629047644826049,0,3,4,3.1696,-419.323906,-419.324851,-419.331874,-419.363451,-0.2404,-0.0214,0.219,0.087699
116192,N#CCCCC1CCC1,2.4803800000000003,23.79,123.10479941599999,0,1,"(50,)",0.06212469300045617,-0.19834739024224787,3,1,0,4.2143,-367.216855,-367.217799,-367.227538,-367.263545,-0.2977,0.0376,0.3353,0.194542
67518,COC(=O)C(C)C#N,0.3190799999999999,50.09,113.047678464,0,3,"(44,)",0.3222573321434256,-0.4680409669397259,1,0,1,3.1452,-399.837345,-399.83829,-399.8473,-399.88215,-0.2909,-0.0118,0.2792,0.116928
84965,CN=C1NN=CC(N)=C1,-0.47760000000000047,67.06,124.07489625599999,2,3,"(48,)",0.14272778899800667,-0.39731867775159113,0,1,0,3.137,-414.189074,-414.190018,-414.198442,-414.23116,-0.1904,-0.0358,0.1546,0.137756
84665,CCC(C)NCC#N,0.89808,35.82,112.10004838399999,1,2,"(46,)",0.08424915356036691,-0.30196509312568764,3,0,1,4.3238,-345.184172,-345.185116,-345.194928,-345.230212,-0.243,0.0245,0.2675,0.175934
95378,CC1OC11CC(CO)C1,0.5462,32.76,128.083729624,1,2,"(52,)",0.09520893737442622,-0.39608425340465986,1,2,1,2.8142,-424.186148,-424.187092,-424.196707,-424.231518,-0.2538,0.073,0.3268,0.180582
64476,NC(=O)C(=N)N1CC1,-1.23543,69.95,113.058911844,2,2,"(44,)",0.28326061651358786,-0.36295722232357963,0,1,0,1.9968,-395.979585,-395.980529,-395.988472,-396.021129,-0.2442,-0.0314,0.2128,0.119313
62055,CCC1=CCCC(C)C1,3.142800000000002,0.0,124.12520051199999,0,0,"(52,)",-0.029443910916817532,-0.08532126361918033,1,1,1,0.1518,-352.38264,-352.383584,-352.393423,-352.428029,-0.2249,0.0342,0.259,0.229885
4176,C1OCC11C2C3C1CN23,-0.30079999999999996,12.24,123.068413908,0,2,"(48,)",0.05638384926086936,-0.37996085267256036,0,4,4,1.3678,-401.839658,-401.840602,-401.847525,-401.879163,-0.2413,0.0746,0.316,0.14911
124564,CC(C)COCC(N)=O,0.14429999999999998,52.32,131.094628656,1,2,"(54,)",0.24291968525436136,-0.3713845921940298,4,0,0,3.6721,-441.510191,-441.511135,-441.522444,-441.560366,-0.2426,0.0383,0.2809,0.191421
92313,CNC(=N)C#N,-0.29335000000000017,59.67,83.04834715999999,2,2,"(32,)",0.1977976491569854,-0.3647820773593701,0,0,0,3.0753,-281.477121,-281.478065,-281.484877,-281.515408,-0.2527,-0.0407,0.2121,0.084889
35609,CC1C(O)C(=O)C1C#C,-0.18450000000000005,37.3,124.052429496,1,2,"(48,)",0.17637421245728194,-0.3849343056582193,0,1,3,1.9285,-421.783896,-421.784841,-421.794401,-421.828765,-0.2481,-0.0336,0.2145,0.132587
104330,CC1=CC2(O)CC1C2=O,0.2664,37.3,124.052429496,1,2,"(48,)",0.175027343055137,-0.3778587947252981,0,3,2,2.3599,-421.809136,-421.81008,-421.818586,-421.851665,-0.2302,0.0022,0.2324,0.134287
108688,CCC1(C)C2OC(C)C12,1.8197999999999999,9.23,126.104465068,0,1,"(52,)",0.06954142092535295,-0.3738685568851062,1,2,4,1.5105,-388.245648,-388.246592,-388.256348,-388.290468,-0.2275,0.0848,0.3123,0.204255
24415,COC(=O)C1C(C)N1C,-0.13810000000000033,29.310000000000002,129.078978592,0,3,"(52,)",0.3242081350563784,-0.4677978638690913,1,1,3,1.1208,-440.276357,-440.277301,-440.287479,-440.322857,-0.2251,0.0013,0.2264,0.168826
129033,CC1(C)CC=CC1C#N,2.11228,23.79,121.08914935199999,0,1,"(48,)",0.07027805979799019,-0.19766104749054741,0,1,1,4.1908,-366.039309,-366.040254,-366.049156,-366.082336,-0.2618,0.0014,0.2632,0.170891
20962,CC1NC=CC(=O)C=C1,0.6171,29.1,123.068413908,1,2,"(48,)",0.17933134528157516,-0.384850816715769,0,1,1,5.8709,-401.969471,-401.970415,-401.97865,-402.011517,-0.2133,-0.0455,0.1678,0.149553
54132,O=C1CN2CC3NC3C12,-1.406299999999999,42.25,124.063662876,1,3,"(48,)",0.16507664537096578,-0.30486340211474044,0,3,3,3.6701,-417.969203,-417.970147,-417.976984,-418.008236,-0.2245,-0.0156,0.2089,0.138211
44265,CC(O)C(C)(O)CCO,-0.49940000000000023,60.69,134.094294308,3,3,"(56,)",0.08960872337563563,-0.3962616591355146,3,0,2,2.939,-462.550717,-462.551661,-462.562858,-462.598606,-0.2476,0.0561,0.3037,0.202557
74043,C1OC2C3OCC12CO3,-0.2419,27.69,128.047344116,0,3,"(50,)",0.18404490076250757,-0.37119615719284005,0,3,1,2.6377,-458.888166,-458.88911,-458.895329,-458.925652,-0.2548,0.052,0.3068,0.138947
44222,OCCCN1CCC1=O,-0.39890000000000025,40.54,129.078978592,1,2,"(52,)",0.22386400663046663,-0.39630653120498016,3,1,0,3.4732,-440.290966,-440.29191,-440.301824,-440.338275,-0.2402,0.0389,0.2792,0.1704
66210,CC1C2(C)C3CC1(C)C23,2.2984,0.0,122.109550448,0,0,"(50,)",-0.022687116169999712,-0.061434489997445337,0,3,5,0.261,-351.114224,-351.115168,-351.124309,-351.157193,-0.2357,0.0909,0.3266,0.204921
64681,CC#CC#CCCCO,0.7856000000000001,20.23,122.07316494,1,1,"(48,)",0.04396226338128844,-0.3963409422566798,2,0,0,1.2399,-385.836177,-385.837121,-385.848383,-385.888246,-0.2257,0.0016,0.2273,0.15631
65127,CC1C=CC(O)C2OC12,0.32060000000000005,32.76,126.06807956,1,2,"(50,)",0.11413315256625561,-0.3862148138693584,0,2,4,2.2887,-423.012065,-423.013009,-423.021209,-423.053883,-0.2529,0.0108,0.2637,0.159953
94258,CC1(C)C(=O)OC11CC1,1.1019999999999999,26.3,126.06807956,0,2,"(50,)",0.31567660120351465,-0.4573512870612068,0,2,0,4.0115,-423.037462,-423.038406,-423.047498,-423.080898,-0.2664,0.0144,0.2808,0.157138
120224,COC=NCC(C)=O,0.2501,38.66,115.063328528,0,3,"(46,)",0.16890061721425445,-0.4866691267646203,3,0,0,2.5671,-400.997553,-400.998497,-401.008246,-401.044207,-0.2388,-0.0134,0.2254,0.138398
44548,C1C2CC3OC1C23,0.7936,9.23,96.057514876,0,1,"(38,)",0.06370043495670576,-0.37416688597559006,0,3,2,1.7578,-308.459644,-308.460588,-308.465534,-308.493864,-0.2354,0.0773,0.3127,0.127448
129778,C1CC23CCCC12N3,1.0449,21.94,109.08914935199999,1,1,"(44,)",0.03697670125598405,-0.3021486161453161,0,3,2,1.4214,-327.885669,-327.886614,-327.893105,-327.923214,-0.2238,0.079,0.3027,0.168798
27325,NC1=C(CO)C(O)=NO1,-0.5452999999999999,92.51,130.037842052,3,5,"(50,)",0.2590799531119421,-0.49079522997447916,1,1,0,1.9594,-491.067046,-491.06799,-491.076361,-491.109278,-0.2133,0.0192,0.2325,0.113217
124568,NC1=NC(C[NH3+])=C([O-])O1,-1.9276999999999997,102.75,129.053826464,2,4,"(50,)",0.17167174436145313,-0.5508508096843534,1,1,0,2.8671,-471.245185,-471.246129,-471.256713,-471.293028,-0.2258,-0.0549,0.1708,0.121365
118563,OC12CC1CC2(O)C#C,-0.49459999999999993,40.46,124.052429496,2,2,"(48,)",0.15378088400964646,-0.38550735118925467,0,2,3,0.8116,-421.740738,-421.741683,-421.750554,-421.78343,-0.247,0.0337,0.2807,0.133028
35213,CN1N=C(N)C=C1C#C,-0.01640000000000008,43.84,121.06399722399999,1,3,"(46,)",0.14621745371454148,-0.3821870919421234,0,1,0,1.3403,-396.912731,-396.913676,-396.9226,-396.956506,-0.2011,-0.0134,0.1877,0.124571
126528,O=CC1C2CC1C21CC1,1.2314,17.07,122.07316494,0,1,"(48,)",0.12316610956252662,-0.3030654705187823,1,4,2,3.0798,-385.81353,-385.814474,-385.822388,-385.855058,-0.241,-0.0238,0.2172,0.159044
87866,O=CC1OC2CC1C2=O,-0.45829999999999993,43.370000000000005,126.031694052,0,3,"(48,)",0.16733327613744653,-0.358944065855686,1,3,3,3.3262,-457.738843,-457.739787,-457.747237,-457.779848,-0.2427,-0.0472,0.1955,0.111646
111860,CCC1=COC(=N)N1,0.6495700000000001,52.78,112.063662876,2,2,"(44,)",0.29067565947553314,-0.432169794191791,1,1,0,3.7852,-379.94445,-379.945394,-379.953358,-379.985973,-0.1887,0.0335,0.2222,0.130965
4562,CC#CCN=CNC=O,-0.21599999999999991,41.46,124.063662876,1,2,"(48,)",0.21169829725650913,-0.319790279787445,3,0,0,1.2451,-418.000645,-418.001589,-418.011847,-418.050465,-0.2462,-0.0184,0.2278,0.133989
95221,CC(C)CCC(=O)C=O,1.1906,34.14,128.083729624,0,2,"(52,)",0.19469124066788854,-0.29461149934840386,4,0,0,1.2092,-424.24634,-424.247284,-424.258157,-424.295766,-0.2501,-0.0933,0.1568,0.178417
79984,O=CC12COC1C(=O)O2,-1.1203,52.60000000000001,128.010958608,0,4,"(48,)",0.34078067828645964,-0.4432782960685656,1,2,2,1.4986,-493.681532,-493.682476,-493.689855,-493.722233,-0.2795,-0.0695,0.21,0.087672
31473,OC1C2CC2OC2CC12,0.15450000000000008,29.46,126.06807956,1,2,"(50,)",0.06475025507607231,-0.39234330843696574,0,3,4,0.4466,-422.975045,-422.975989,-422.983771,-423.015815,-0.2265,0.0664,0.2928,0.160649
102355,CC12CCNC1C(=O)O2,-0.3362,38.33,127.063328528,1,3,"(50,)",0.32742883727476946,-0.45572934250096386,0,2,2,5.1256,-439.113122,-439.114066,-439.121816,-439.153882,-0.2401,0.006,0.2461,0.149233
66534,[NH3+]C1CCC(C1)C([O-])=O,-1.853099999999999,67.77000000000001,129.078978592,1,2,"(52,)",0.0849685878955521,-0.5498610267086039,1,1,2,15.8888,-440.244925,-440.245869,-440.254716,-440.288747,-0.1519,-0.036,0.1159,0.173209
17468,OC1=NC=C(F)OC1=N,-0.0012300000000000644,70.11000000000001,130.017855556,2,4,"(48,)",0.2979422724546825,-0.48944562054986357,0,1,0,1.5229,-513.922959,-513.923903,-513.930905,-513.962623,-0.2236,-0.0573,0.1664,0.077486
52119,O=CC1OCC2CC12,0.22019999999999995,26.3,112.052429496,0,2,"(44,)",0.14855231911731734,-0.3701481247919606,1,2,3,3.7792,-383.726224,-383.727168,-383.734118,-383.765657,-0.2452,-0.0203,0.2249,0.130871
67447,CC(C)CC1=CC=CN1,2.2132,15.79,123.10479941599999,1,0,"(50,)",0.014920109928540228,-0.364981186147841,2,1,0,1.7172,-367.252774,-367.253718,-367.263212,-367.2982,-0.1935,0.048,0.2414,0.194984
130564,OCCOCCNC=O,-1.2586999999999995,58.56,133.073893212,2,3,"(54,)",0.20670295088722518,-0.39398032879547357,6,0,0,2.4342,-477.420991,-477.421935,-477.432371,-477.470036,-0.2536,0.0292,0.2828,0.169807
63375,CC(CC(N)=[NH2+])C([O-])=O,-3.121199999999998,91.74000000000001,130.07422756,2,2,"(52,)",0.23840567567251544,-0.5498587897294287,3,0,1,7.8331,-456.395304,-456.396248,-456.405998,-456.44105,-0.2378,0.0069,0.2447,0.158547
57115,CC12OCC3CCC1C23,1.4313,9.23,124.088815004,0,1,"(50,)",0.07212382934424386,-0.37437281058507005,0,3,4,1.3876,-387.093495,-387.094439,-387.101912,-387.133363,-0.2257,0.0837,0.3094,0.185259
30281,CC1CC(C#N)C11CC1,1.94618,23.79,121.08914935199999,0,1,"(48,)",0.06613574312113311,-0.19801240392206096,0,2,2,4.1971,-366.001819,-366.002763,-366.011641,-366.045297,-0.283,0.0284,0.3114,0.170957
82804,CN1C(CO)C1C1CC1,0.07129999999999992,23.240000000000002,127.099714036,1,2,"(52,)",0.060174335372452946,-0.39468373574642357,2,2,3,1.4147,-404.277742,-404.278686,-404.288704,-404.324138,-0.2149,0.0726,0.2875,0.193193
85288,CC12CC(C1)C2(O)C#N,0.6709799999999999,44.019999999999996,123.068413908,1,2,"(48,)",0.1586966452817386,-0.37450452188627925,0,3,1,3.1931,-401.907233,-401.908177,-401.916651,-401.949207,-0.2855,0.0184,0.3038,0.147
121172,CC1NC1C1=CC=NO1,0.7074,47.97,124.063662876,1,3,"(48,)",0.15468445950470444,-0.35967698533437875,1,2,2,4.2065,-417.969245,-417.970189,-417.978072,-418.011144,-0.2419,-0.0121,0.2298,0.137058
72854,CN1CC1(C)C#CC#N,0.21748,26.799999999999997,120.06874825599999,0,2,"(46,)",0.1520062607276359,-0.28666963794511807,0,1,2,6.2147,-380.818291,-380.819236,-380.828787,-380.863493,-0.2522,-0.0392,0.2131,0.134077
76893,C1OCC1=C1CCC=C1,1.6632,9.23,122.07316494,0,1,"(48,)",0.07086478248461416,-0.3725582911275052,0,2,0,2.4064,-385.873516,-385.87446,-385.882637,-385.916217,-0.2062,-0.0174,0.1888,0.160115
45291,CC(=O)C1(O)CC=CC1,0.6565000000000001,37.3,126.06807956,1,2,"(50,)",0.16141210010119866,-0.381438152787276,1,1,0,2.4877,-423.04839,-423.049334,-423.058432,-423.093128,-0.2401,-0.0143,0.2258,0.157426
15158,CCC1(CCCC1)C#N,2.4803800000000003,23.79,123.10479941599999,0,1,"(50,)",0.0689130894005618,-0.19772191023589106,1,1,0,3.8762,-367.24573,-367.246674,-367.256216,-367.290997,-0.3053,0.0395,0.3448,0.195412
13218,CCC(C)(O)C(C)C#N,1.30708,44.019999999999996,127.099714036,1,2,"(52,)",0.07715259183597149,-0.38883549651452165,2,0,2,4.7905,-404.363127,-404.364071,-404.375116,-404.410752,-0.2807,0.032,0.3127,0.191118
61588,CC12CC3(C#N)C(O1)C23,0.68738,33.019999999999996,121.052763844,0,2,"(46,)",0.09472864859011779,-0.3693972664695854,0,3,4,4.24,-400.697239,-400.698184,-400.705737,-400.737552,-0.2539,0.0149,0.2688,0.123839
122051,CCCC(O)(CO)C=O,-0.2912,57.53,132.078644244,2,3,"(54,)",0.15343276231279415,-0.3929082377816011,4,0,1,4.0454,-461.355884,-461.356828,-461.367887,-461.404622,-0.2518,-0.0276,0.2242,0.178575
20486,CC1CN(C)C1CC#N,0.85018,27.03,124.10004838399999,0,2,"(50,)",0.06378291223465506,-0.3017525436705655,1,1,2,4.2202,-383.258484,-383.259428,-383.269158,-383.30397,-0.2246,0.0356,0.2602,0.181975
14327,CC12CC1(C#N)C1CC21,1.55608,23.79,119.073499288,0,1,"(46,)",0.06984134385638727,-0.1976874401968598,0,3,4,4.4869,-364.784714,-364.785659,-364.793642,-364.825905,-0.2675,0.0207,0.2883,0.148189
33229,CC(C)(C)C1(C)CO1,1.8214000000000001,12.53,114.104465068,0,1,"(48,)",0.0935992116826976,-0.3693305151945506,0,1,1,1.6738,-350.18754,-350.188484,-350.198055,-350.231446,-0.258,0.0784,0.3364,0.197458
11059,CC1CC(=O)CO1,0.36429999999999996,26.3,100.052429496,0,2,"(40,)",0.16055389696988132,-0.3702873266336912,0,1,1,2.0194,-345.672912,-345.673856,-345.680616,-345.71148,-0.2438,-0.0242,0.2196,0.124654
74269,CC1C2OC3C(O2)C13C,0.7660999999999999,18.46,126.06807956,0,2,"(50,)",0.16138561108009605,-0.3456954963479887,0,4,3,1.9809,-423.013537,-423.014481,-423.022,-423.053505,-0.2341,0.0872,0.3213,0.160348
73178,C#CC1CC2=CN=CN12,0.6134999999999999,17.82,118.053098192,0,2,"(44,)",0.1010591346285302,-0.31974517344990994,0,2,1,3.802,-379.623276,-379.62422,-379.631517,-379.663681,-0.2202,0.0098,0.2301,0.114143
32502,CN(CC=O)CC(C)=O,-0.29390000000000005,37.38,129.078978592,0,3,"(52,)",0.14327132544481858,-0.30195036955694365,4,0,0,1.191,-440.280341,-440.281285,-440.292126,-440.32963,-0.2379,-0.038,0.1999,0.166254
107400,CC1(O)C=CCC2NC12,0.0376999999999999,42.17,125.084063972,2,2,"(50,)",0.09669580576594,-0.38438861873897323,0,2,3,2.0612,-403.130606,-403.131551,-403.139916,-403.172316,-0.2363,0.0185,0.2548,0.171937
56091,COCC(C)OC=N,0.64497,42.31,117.078978592,1,3,"(48,)",0.166635008842048,-0.47844636229415805,4,0,1,2.8587,-402.174716,-402.17566,-402.185397,-402.22077,-0.2529,0.0221,0.275,0.1631
18745,CC(C1CN1)N(C)C=O,-0.5650999999999997,42.25,128.094963004,1,2,"(52,)",0.20924048686370064,-0.34400303582610403,3,1,2,2.4898,-420.389977,-420.390921,-420.401085,-420.437383,-0.24,0.0278,0.2679,0.181846
74808,CC(C#N)C#CCC#C,1.17278,23.79,117.057849224,0,1,"(44,)",0.10425981522070688,-0.19696944265428942,0,0,1,3.6348,-363.54956,-363.550504,-363.56061,-363.598208,-0.2687,0.0118,0.2805,0.12134
13865,CC12CN1CC1CC21O,-0.17470000000000002,23.240000000000002,125.084063972,1,2,"(50,)",0.0885307644324223,-0.38755647924216763,0,3,4,2.1055,-403.101036,-403.10198,-403.110187,-403.142172,-0.2184,0.0731,0.2915,0.171003
97322,C#CC#CC1C2CC1O2,0.4103,9.23,118.041864812,0,1,"(44,)",0.07672106990564129,-0.3720021533837506,0,3,2,1.1789,-383.350633,-383.351578,-383.359381,-383.392155,-0.2426,-0.0243,0.2183,0.111217
67608,CC(CO)C#N,0.13837999999999995,44.019999999999996,85.052763844,1,2,"(34,)",0.06765353483208063,-0.3950236187412583,1,0,1,3.7371,-286.496488,-286.497432,-286.504534,-286.535239,-0.2896,0.035,0.3246,0.107232
39301,CC1C2OC2CN1C=O,-0.38570000000000015,32.84,127.063328528,0,2,"(50,)",0.2096286374013057,-0.36542276336903734,1,2,3,3.9362,-439.092613,-439.093557,-439.101749,-439.134973,-0.2438,0.0245,0.2683,0.148084
12497,CC(CO)C1(CO1)C#N,-0.09262000000000009,56.55,127.063328528,1,3,"(50,)",0.18169772160451486,-0.39594312157049366,2,1,2,2.6823,-439.05775,-439.058694,-439.06855,-439.10358,-0.2787,0.0004,0.2791,0.14518
100617,OCC1=CC2CC3C2C13,0.8008,20.23,122.07316494,1,1,"(48,)",0.06442835691410487,-0.39201263151703913,1,3,4,1.5033,-385.845023,-385.845967,-385.853621,-385.885917,-0.2097,0.0274,0.2371,0.160612
15755,CC12C3N1CC2(C)C3=O,0.03190000000000004,20.08,123.068413908,0,2,"(48,)",0.1604592216578428,-0.2971003097594959,0,3,4,2.7665,-401.904137,-401.905081,-401.913476,-401.946161,-0.2288,-0.0033,0.2255,0.146501
128017,C1CC1C1C2C3CC1N23,0.8513,3.01,121.08914935199999,0,1,"(48,)",0.030440198161013683,-0.2905460340090114,1,4,5,1.8543,-365.928697,-365.929642,-365.936981,-365.969159,-0.2392,0.0853,0.3245,0.173245
88393,C1CC2=NON=C2O1,0.0044999999999999485,48.150000000000006,112.027277368,0,4,"(42,)",0.27864261891869985,-0.4737276479390652,0,2,0,5.1746,-414.599577,-414.600522,-414.606324,-414.63704,-0.2636,-0.0422,0.2214,0.085735
77513,C1C2CNC3=C2N1N=C3,0.4057999999999999,29.85,121.06399722399999,1,3,"(46,)",0.07632614336516971,-0.38152392767524573,0,3,1,3.64,-396.83215,-396.833094,-396.839408,-396.870077,-0.2118,-0.0298,0.182,0.12809
108134,C1CC2=C(C=C1)N=CN2,1.3691,28.68,120.06874825599999,1,1,"(46,)",0.092880916631792,-0.3479657094960498,0,2,0,3.8275,-380.923515,-380.924459,-380.931257,-380.962283,-0.189,0.0002,0.1892,0.14056
24434,O=CC1CCNC(=O)C1,-0.2885,46.17,127.063328528,1,2,"(50,)",0.22021180296463075,-0.3560618089226662,1,1,1,2.5843,-439.135427,-439.136371,-439.144803,-439.178506,-0.2432,-0.0312,0.2121,0.148899
75085,C1CC2NC2C2NC12,-0.5390000000000004,43.88,110.08439831999999,2,2,"(44,)",0.039341240526899024,-0.3065112558604872,0,3,4,2.3682,-343.93449,-343.935434,-343.941713,-343.971751,-0.2261,0.0664,0.2925,0.15809
133350,CC1C(C)C2(CC2)C1C,2.6885000000000012,0.0,124.12520051199999,0,0,"(52,)",-0.02404358824189602,-0.061958308225031365,0,2,2,0.2275,-352.332368,-352.333312,-352.343387,-352.377656,-0.2556,0.0776,0.3332,0.227844
46525,CC1NC1C1(CO)CC1,0.11919999999999964,42.17,127.099714036,2,2,"(52,)",0.05024572120498224,-0.39573497293547816,2,2,2,1.299,-404.29064,-404.291584,-404.301463,-404.336422,-0.2401,0.0735,0.3136,0.193414
5910,CN1N=CC=C1C1CO1,0.49140000000000006,30.35,124.063662876,0,3,"(48,)",0.12248789052884027,-0.3663820887728333,1,2,1,2.2704,-417.992433,-417.993378,-418.001289,-418.034014,-0.2349,0.0058,0.2406,0.137625
29933,ON=C1C2CC(O)C1O2,-0.6514,62.05000000000001,129.042593084,2,4,"(50,)",0.1283116869096359,-0.4107467435775287,0,3,3,2.1777,-474.924806,-474.92575,-474.933664,-474.966123,-0.2487,0.0067,0.2555,0.123853
38672,O=C1OC2=C(O1)C=CN2,0.7141,59.14,125.011292956,1,3,"(46,)",0.5205327275662665,-0.38886744205471335,0,2,0,5.2811,-472.662421,-472.663365,-472.669932,-472.701566,-0.2092,0.0194,0.2286,0.079524
94987,CN=C1CC(CO1)C#N,0.5747800000000001,45.379999999999995,124.063662876,0,3,"(48,)",0.18389872070422103,-0.47954193026163133,0,1,1,4.0226,-418.028117,-418.029061,-418.037863,-418.072628,-0.2577,0.0057,0.2634,0.136445
119466,CC1=NC2C(O)C2O1,-0.45330000000000004,41.82000000000001,113.047678464,1,3,"(44,)",0.1805940637374838,-0.47279054759562966,0,2,3,0.5423,-399.786087,-399.787032,-399.794369,-399.825988,-0.2371,0.0181,0.2552,0.118743
103831,CCC1C=CC(=O)N1C,0.7932,20.310000000000002,125.084063972,0,1,"(50,)",0.2460429416153572,-0.3357944699961864,1,1,1,4.2493,-403.193804,-403.194748,-403.204059,-403.238363,-0.2341,-0.0261,0.2079,0.171064
111520,C#CC#CCCC1CC1,1.8132000000000001,0.0,118.07825032,0,0,"(46,)",0.010151403564135875,-0.10584518247141436,2,1,0,1.4473,-348.68164,-348.682584,-348.69235,-348.728005,-0.2389,-0.0079,0.231,0.157338
36291,CC1=CCOC(=O)C1O,-0.1496,46.53,128.047344116,1,3,"(50,)",0.33910114243199196,-0.4592800405657737,0,1,1,3.6339,-458.997463,-458.998407,-459.006782,-459.039851,-0.2538,-0.0064,0.2474,0.13551
112141,N=COC12CC(C1)C=C2,1.32867,33.08,123.068413908,1,2,"(48,)",0.16745219253193813,-0.47329568300322566,2,3,0,3.4876,-401.900199,-401.901143,-401.9088,-401.941457,-0.2409,-0.0036,0.2374,0.148321
72935,CCC1C=CCOC1=O,1.1256,26.3,126.06807956,0,2,"(50,)",0.3125863585171438,-0.46101028858736,1,1,1,4.0556,-423.06213,-423.063075,-423.071927,-423.106428,-0.2546,0.0048,0.2594,0.159473
58413,CCN1N=CN=N1,-0.30700000000000016,43.6,98.05924619199999,0,4,"(38,)",0.16155177803039,-0.16477973872133853,1,1,0,2.9968,-336.801179,-336.802123,-336.808333,-336.839142,-0.2884,-0.022,0.2664,0.103868
42429,CC(C)(C)C12CC1CC2,2.832600000000001,0.0,124.12520051199999,0,0,"(52,)",-0.021740488681222993,-0.05963164556194671,0,2,2,0.2753,-352.328519,-352.329463,-352.339295,-352.373255,-0.2434,0.0763,0.3197,0.227965
76443,CC1OCCCOC1=O,0.33840000000000003,35.53,130.06299418,0,3,"(52,)",0.33445151293365927,-0.46368435838695315,0,1,1,4.4877,-460.186816,-460.18776,-460.196183,-460.229157,-0.2507,0.0044,0.2551,0.159769
23566,CCC1=CNC(C)=C1O,1.5911199999999999,36.019999999999996,125.084063972,2,1,"(50,)",0.13861458056893064,-0.5057941892403579,1,1,0,1.6254,-403.18286,-403.183805,-403.193933,-403.228925,-0.1796,0.0515,0.2311,0.170059
31010,COC1C([NH3+])C1C([O-])=O,-3.008399999999998,77.0,131.058243148,1,3,"(52,)",0.12315893508245311,-0.5495000678547421,2,1,3,5.7471,-476.21554,-476.216484,-476.225631,-476.259867,-0.2457,0.0256,0.2713,0.147345
44917,OC12COC1C1CC2O1,-0.7126000000000001,38.69,128.047344116,1,3,"(50,)",0.1425068015956123,-0.3818897087932793,0,4,4,1.1743,-458.899508,-458.900452,-458.907117,-458.937781,-0.2453,0.0564,0.3016,0.137503
26844,CCCC1(O)CCC=C1,1.8676,20.23,126.104465068,1,1,"(52,)",0.0830095893478406,-0.38579057113920373,2,1,1,1.5671,-388.300743,-388.301687,-388.311599,-388.34675,-0.2474,0.0157,0.2631,0.205215
60125,CC(=O)N1CC(CO)C1,-0.5430000000000001,40.540000000000006,129.078978592,1,2,"(52,)",0.21896616290782445,-0.3959468164054114,1,1,0,4.7101,-440.286572,-440.287516,-440.297802,-440.334861,-0.2319,0.0359,0.2677,0.169325
40630,CCC(O)(CC)CCO,0.9198999999999999,40.46,132.115029752,2,2,"(56,)",0.06639694708187453,-0.3962633104369793,4,0,0,0.223,-426.615328,-426.616272,-426.628205,-426.665357,-0.2565,0.0659,0.3223,0.225801
18684,OC1CCC(OC1)C#N,0.049879999999999924,53.25,127.063328528,1,3,"(50,)",0.14372406941050422,-0.3907254255426003,0,1,2,4.1342,-439.09074,-439.091684,-439.10012,-439.133132,-0.2667,0.015,0.2818,0.148547
30954,C1COCC#CCOC1,0.42669999999999997,18.46,126.06807956,0,2,"(50,)",0.10730215407174133,-0.36869267375442133,0,1,0,0.1004,-422.959022,-422.959966,-422.968291,-423.000924,-0.2531,0.0043,0.2574,0.160546
48742,OC(CC(=O)C#C)C#N,-0.5367200000000001,61.089999999999996,123.0320284,1,3,"(46,)",0.2083698965173223,-0.3776309212360906,2,0,1,4.356,-436.653186,-436.65413,-436.663679,-436.699296,-0.2858,-0.0781,0.2076,0.097325
71643,OCCCC1CC1C=O,0.5939,37.3,128.083729624,1,2,"(52,)",0.12285656291217796,-0.3963763819523939,4,1,2,2.7772,-424.208518,-424.209462,-424.219752,-424.25629,-0.2452,-0.0166,0.2286,0.18059
54675,CC1N=COC11CCC1,1.3561,21.59,125.084063972,0,2,"(50,)",0.1702779451101987,-0.4749458665583962,0,2,1,1.7742,-403.152577,-403.153521,-403.161669,-403.194801,-0.242,0.0259,0.2679,0.172185
