,smiles,mole_logp,tpsa,mol_wt,hbd,hba,valencee,max_partialcharge,min_partialcharge,rotatablebd,ringct,stereocent,dipole_moment,enthalpy,internal_energy,internal_energy_zero,free_energy,homo,lumo,gap,zero_point_vib_energy
67555,CCC(=O)OC(C)C=O,0.5269999999999999,43.370000000000005,130.06299418,0,3,"(52,)",0.30569455454136124,-0.45496636479172703,3,0,1,2.4284,-460.205501,-460.206445,-460.217118,-460.25483,-0.2631,-0.034,0.2291,0.154869
106173,OC12CC1C1C2OC1=O,-0.7074,46.53,126.031694052,1,3,"(48,)",0.31314201298422434,-0.45802021826253375,0,3,4,3.3925,-457.727186,-457.72813,-457.735253,-457.766684,-0.2571,0.0025,0.2596,0.11238
62089,CC1OC(=O)C(=C1)C#C,0.4913,26.3,122.036779432,0,2,"(46,)",0.3465860670688701,-0.45431248035365196,0,1,1,4.5873,-420.641439,-420.642384,-420.650602,-420.683475,-0.2592,-0.0606,0.1986,0.111358
317,N=C1NC=NC=N1,-0.7158300000000002,65.42,96.04359612799999,2,3,"(36,)",0.22132858434828115,-0.31529734981777274,0,1,0,2.5204,-335.650409,-335.651353,-335.656557,-335.685593,-0.2379,-0.0605,0.1774,0.082644
79696,CC1(C)OC1(C)C,1.5737999999999999,12.53,100.088815004,0,1,"(42,)",0.09180189928776873,-0.3637405553789483,0,1,0,1.7675,-310.912132,-310.913076,-310.922181,-310.95539,-0.2522,0.0838,0.3359,0.167838
9614,CCCC1=NON=C1N,0.6043000000000001,64.94,127.07456190799999,1,4,"(50,)",0.1909978496273507,-0.37926493492498536,2,1,0,4.7532,-435.229745,-435.230689,-435.239742,-435.274203,-0.2445,-0.0248,0.2198,0.1476
21616,CC1CN=COC(=O)N1,0.14300000000000007,50.69,128.058577496,1,3,"(50,)",0.4132505568963694,-0.39864057317236723,0,1,1,4.0699,-455.181939,-455.182883,-455.191221,-455.224611,-0.2532,-0.002,0.2512,0.137074
60506,CCC1OC(=O)C(=O)O1,-0.1775,52.60000000000001,130.026608672,0,4,"(50,)",0.4201767145791553,-0.4167351019974626,1,1,0,5.0432,-494.96535,-494.966294,-494.974478,-495.007998,-0.284,-0.0738,0.2103,0.111859
44057,O=CNCCCC1CO1,-0.08860000000000023,41.63,129.078978592,1,2,"(52,)",0.20662270091906823,-0.37312944568437023,5,1,1,2.4166,-440.277887,-440.278831,-440.288782,-440.326265,-0.2512,0.0318,0.283,0.170189
90361,OC12C=CC3OCC1C23,-0.06790000000000007,29.46,124.052429496,1,2,"(48,)",0.09437734463923968,-0.3849759653387949,0,3,4,1.6954,-421.800598,-421.801542,-421.808326,-421.83901,-0.2299,0.0022,0.2321,0.137737
61158,C#CC1OC1C1COC1,0.033399999999999985,21.759999999999998,124.052429496,0,2,"(48,)",0.1445410529947634,-0.38048330225513616,1,2,2,1.7204,-421.728143,-421.729087,-421.737781,-421.772671,-0.2512,0.0134,0.2646,0.134217
100007,CCC1CC1CC(N)=O,0.9078999999999999,43.09,127.099714036,1,1,"(52,)",0.21720307838856165,-0.3696707179278519,3,1,2,3.8287,-404.367427,-404.368371,-404.379008,-404.416036,-0.2346,0.0389,0.2736,0.192996
1479,CC1C2C3C(C)C1N23,0.7072,3.01,109.08914935199999,0,1,"(44,)",0.03020284999280743,-0.29004490014956397,0,3,4,1.7849,-327.861963,-327.862907,-327.870348,-327.901832,-0.2394,0.0713,0.3106,0.166546
91460,CC1N(C)C11CC(=O)C1,0.42200000000000004,20.08,125.084063972,0,2,"(50,)",0.13625426796070095,-0.2995606036096067,0,2,2,2.8781,-403.116674,-403.117618,-403.127086,-403.161541,-0.227,-0.0222,0.2048,0.167948
20825,O=C1OC2C(CC12)C#N,0.07147999999999999,50.09,123.0320284,0,3,"(46,)",0.3126555452232109,-0.45972922623514245,0,2,3,1.3691,-436.697074,-436.698018,-436.705249,-436.737537,-0.2949,-0.0161,0.2788,0.101867
126968,OC1COC(=O)C(O)C1,-1.3449000000000004,66.76,132.042258736,2,4,"(52,)",0.3346526343786242,-0.4610186838132108,0,1,2,3.8402,-496.122308,-496.123252,-496.131668,-496.16475,-0.2688,-0.0074,0.2615,0.136107
36950,C1C2C=CC11CC=CC21,2.1386000000000003,0.0,118.07825032,0,0,"(46,)",-0.0009527436761696409,-0.08731988502393676,0,4,3,0.3188,-348.710446,-348.71139,-348.717689,-348.747755,-0.2182,0.0144,0.2326,0.162407
67785,CN1C(=O)OCC=C1C,0.9722000000000001,29.540000000000003,127.063328528,0,2,"(50,)",0.41354883814384147,-0.4448640974375443,0,1,0,4.4861,-439.129171,-439.130116,-439.138861,-439.172416,-0.2158,0.0048,0.2206,0.147988
100152,CC1C2C3CN1CC2O3,0.08769999999999989,12.47,125.084063972,0,2,"(50,)",0.07745034848754151,-0.37141296722088046,0,3,3,1.6397,-403.123066,-403.12401,-403.130691,-403.161333,-0.2078,0.0773,0.2851,0.174917
61970,COC1=CNC(=O)C=C1,0.3834999999999999,42.09,125.047678464,1,2,"(48,)",0.24765393317965337,-0.49523143623638827,1,1,0,4.8419,-437.933861,-437.934805,-437.942641,-437.975173,-0.2004,-0.0371,0.1633,0.125886
97835,CCC1C2C3OC3C12O,0.15449999999999992,32.76,126.06807956,1,2,"(50,)",0.1138359155734126,-0.3863548679241195,1,3,5,0.8656,-422.923609,-422.924553,-422.933322,-422.96795,-0.2284,0.0568,0.2852,0.156956
62041,N=CNC1=CC=CO1,1.2985699999999998,49.02,110.048012812,2,2,"(42,)",0.1971784015920253,-0.448662496933535,2,1,0,2.337,-378.73458,-378.735524,-378.742724,-378.775642,-0.2211,0.0155,0.2366,0.108586
48222,CC(C)C1(C)CN1C,1.3465,3.01,113.12044947999999,0,1,"(48,)",0.03285224731509855,-0.29759489768501096,1,1,2,1.1492,-330.296158,-330.297102,-330.307037,-330.340889,-0.2176,0.0797,0.2973,0.20974
59539,CCC1(CO)CC1,1.1689,20.23,100.088815004,1,1,"(42,)",0.048682725760469565,-0.3957987147625368,2,1,0,1.2836,-310.896162,-310.897107,-310.905485,-310.938066,-0.261,0.0729,0.3339,0.170653
113431,CC1(CC1O)C1CCO1,0.5462,29.46,128.083729624,1,2,"(52,)",0.06757932757904601,-0.39243240722289846,1,2,3,1.4869,-424.179986,-424.18093,-424.190372,-424.224636,-0.2433,0.0792,0.3225,0.181323
133710,NC1=CC2=C(COC2)O1,0.8920000000000001,48.39,125.047678464,1,3,"(48,)",0.19046312508913282,-0.4431383782636901,0,2,0,2.9658,-437.885944,-437.886889,-437.894615,-437.927003,-0.1841,0.0342,0.2183,0.126221
33994,CC1CCOCC2OC12,0.8102,21.759999999999998,128.083729624,0,2,"(52,)",0.10768567566978507,-0.3786378236939449,0,2,3,2.4712,-424.203028,-424.203972,-424.212369,-424.245279,-0.2504,0.0791,0.3296,0.183679
93463,CC(C=O)N1CC1,-0.11060000000000003,20.08,99.068413908,0,2,"(40,)",0.136332333279909,-0.30163789213034947,2,1,1,2.574,-325.743555,-325.744499,-325.752244,-325.784676,-0.2482,-0.0238,0.2244,0.134829
29224,COC1=NC=C(N)N1C,0.010899999999999743,53.07,127.07456190799999,1,4,"(50,)",0.29684079198164354,-0.4679625107544935,1,1,0,1.9997,-435.283157,-435.284101,-435.293691,-435.328406,-0.1848,0.0569,0.2417,0.148325
57145,CC1=CC2CC3C(C2)C13,2.2184999999999997,0.0,120.093900384,0,0,"(48,)",-0.014303164642109312,-0.08216976638698156,0,4,2,0.4076,-349.976644,-349.977589,-349.984704,-350.015723,-0.2132,0.0336,0.2468,0.186337
115819,COCC1CC1(C)C#C,1.2922,9.23,124.088815004,0,1,"(50,)",0.050497454275544154,-0.3843431528209441,2,1,2,1.3896,-387.022139,-387.023083,-387.033669,-387.069608,-0.2409,0.0536,0.2945,0.179098
55031,CC1CC2(CN12)C1CO1,0.2318,15.54,125.084063972,0,2,"(50,)",0.10057621817746705,-0.3710537613551983,1,3,4,2.0245,-403.071909,-403.072853,-403.081325,-403.114537,-0.2333,0.0811,0.3144,0.170778
11437,O=C1CC2CN2CC=C1,0.1996,20.08,123.068413908,0,2,"(48,)",0.15653082911714655,-0.29481019809175846,0,2,2,3.1669,-401.933612,-401.934556,-401.941997,-401.973864,-0.2349,-0.0551,0.1797,0.14958
24124,CC12C=CC3C1C2C3=O,1.0074,17.07,120.057514876,0,1,"(46,)",0.14383627490586326,-0.29867400213227696,0,3,4,3.4344,-384.678169,-384.679113,-384.686304,-384.717544,-0.2177,-0.0124,0.2052,0.13632
60241,CC1(CC1C#C)C1CC1,2.0558,0.0,120.093900384,0,0,"(48,)",0.02623146364455881,-0.11979063501260766,1,2,2,0.9212,-349.88805,-349.888994,-349.898518,-349.932796,-0.2331,0.0511,0.2842,0.180729
101817,OCC1=NC(CN1)C#C,-1.0178,44.620000000000005,124.063662876,2,3,"(48,)",0.1292623388847772,-0.3884684656756216,1,1,1,3.7485,-417.968553,-417.969497,-417.978392,-418.012435,-0.2379,0.0147,0.2526,0.135847
86727,NC1=C(CO)NC(O)=N1,-0.8102000000000003,95.16,129.053826464,4,4,"(50,)",0.2928676632663658,-0.48031536802102753,1,1,0,1.5912,-471.226618,-471.227562,-471.236631,-471.270846,-0.1743,0.0422,0.2166,0.125191
116411,CC1N2CC1(C2)N1CC1,-0.24150000000000005,6.25,124.10004838399999,0,2,"(50,)",0.061769534918036,-0.2948125055703999,1,4,1,1.8724,-383.150652,-383.151596,-383.159897,-383.19287,-0.227,0.0795,0.3065,0.18343
110912,CCC#CC1=CCOC1,1.3563999999999998,9.23,122.07316494,0,1,"(48,)",0.07966826882897245,-0.37201811497838827,0,1,0,2.1174,-385.865759,-385.866704,-385.876254,-385.912472,-0.2195,-0.0154,0.2041,0.15857
122607,NC1=CC2=NCC3C1N23,-0.6925000000000001,41.38999999999999,121.06399722399999,1,3,"(46,)",0.1258814476796949,-0.4001689159990825,0,3,3,4.1482,-396.852687,-396.853631,-396.860369,-396.891075,-0.1936,-0.007,0.1866,0.126938
115939,CC1CC(=O)C(C)C1C,1.8675,17.07,126.104465068,0,1,"(52,)",0.1357528365678634,-0.2993919140529369,0,1,3,2.845,-388.329414,-388.330358,-388.340162,-388.374378,-0.2319,-0.0104,0.2215,0.204856
25032,CN1N=C(O)C=C1C=O,-0.06180000000000002,55.12,126.042927432,1,4,"(48,)",0.23051372507961607,-0.4921992881958099,1,1,0,3.632,-453.967914,-453.968858,-453.977319,-454.011299,-0.2322,-0.0635,0.1687,0.112632
112692,O=CC1CCCN1C=O,-0.19389999999999996,37.38,127.063328528,0,2,"(50,)",0.20980890781579456,-0.33551837606135987,2,1,1,5.4458,-439.120809,-439.121753,-439.130339,-439.16449,-0.2414,-0.0387,0.2027,0.14804
19558,C(CC1CO1)C1CO1,0.5642,25.06,114.06807956,0,2,"(46,)",0.08104909627258577,-0.37312888298999863,3,2,2,2.3167,-384.883001,-384.883945,-384.892199,-384.926146,-0.2643,0.0978,0.3621,0.152748
117517,CC(C#C)C1=CC=CN1,1.7513999999999998,15.79,119.073499288,1,0,"(46,)",0.05715756971476356,-0.36398404038857973,1,1,1,1.3664,-364.809293,-364.810237,-364.819049,-364.853223,-0.1984,0.0411,0.2395,0.147763
72408,O=CC1COC1CC#C,0.22360000000000013,26.3,124.052429496,0,2,"(48,)",0.12752196678699282,-0.37555534510792227,2,1,2,2.638,-421.763137,-421.764081,-421.773392,-421.809004,-0.2506,-0.039,0.2116,0.132847
90727,CC(CC(=O)CO)C=O,-0.22710000000000002,54.37,130.06299418,1,3,"(52,)",0.1583782492541946,-0.38859174736734603,4,0,1,2.1001,-460.181181,-460.182125,-460.192567,-460.229665,-0.2626,-0.0332,0.2294,0.155035
18960,CC12C3CC1(O)C(=N)N23,-0.44503,47.089999999999996,124.063662876,2,2,"(48,)",0.14806090983334558,-0.37930066999285295,0,3,4,2.0341,-417.945189,-417.946133,-417.95418,-417.986386,-0.2539,0.0183,0.2721,0.135637
58485,CC1C=CC2C1C2(C)O,1.1893,20.23,124.088815004,1,1,"(50,)",0.07257414723357461,-0.3892170665854914,0,2,4,1.2096,-387.081461,-387.082405,-387.091335,-387.124155,-0.2165,0.0197,0.2362,0.181764
18841,O=CC1C2CC3CC2C13,1.0873,17.07,122.07316494,0,1,"(48,)",0.12315516653394648,-0.30306566856956957,1,5,5,2.605,-385.85645,-385.857394,-385.864335,-385.895892,-0.2423,-0.0216,0.2207,0.161445
87976,N#CCCN1CC=CC1,0.77188,27.03,122.08439831999999,0,2,"(48,)",0.0634716704946801,-0.2950146032639747,2,1,0,4.401,-382.070557,-382.071501,-382.080299,-382.114798,-0.2186,0.0118,0.2303,0.160009
128055,CCOC(=NC)C#C,0.6844,21.59,111.068413908,0,2,"(44,)",0.26228857358085717,-0.4719239817640434,1,0,0,0.4647,-363.822557,-363.823502,-363.832996,-363.867496,-0.249,-0.0217,0.2273,0.138957
71641,C1CC2C1C1COC2C1,1.4313,9.23,124.088815004,0,1,"(50,)",0.06093127288810596,-0.3776099369268031,0,3,4,1.564,-387.080088,-387.081032,-387.08764,-387.118364,-0.2368,0.0778,0.3146,0.187174
89162,CN1C(=N)C=NNC1=O,-1.4121299999999999,74.53,126.05416081199999,2,4,"(48,)",0.3427025182178656,-0.28286231681926116,0,1,0,1.8318,-450.160675,-450.161619,-450.169402,-450.201879,-0.2486,-0.0575,0.1911,0.11523
21541,C1C2C3CC4(COC24)C13,1.0412,9.23,122.07316494,0,1,"(48,)",0.06869994642859363,-0.37654903598394773,0,4,5,1.8264,-385.803151,-385.804095,-385.810189,-385.840192,-0.2453,0.0722,0.3175,0.162682
26502,CC(=O)C1(C)CCCC1,2.1557000000000004,17.07,126.104465068,0,1,"(52,)",0.13518522811214215,-0.2994127517429195,1,1,0,2.4984,-388.32378,-388.324724,-388.334627,-388.370566,-0.2379,-0.0094,0.2285,0.205244
112565,NC1=NC(O)=CO1,-0.03760000000000002,72.28,100.027277368,2,4,"(38,)",0.2947597610796629,-0.4909653438931503,0,1,0,2.3094,-376.598686,-376.59963,-376.605641,-376.635072,-0.1945,0.0344,0.2288,0.07996
5633,CC(=O)C1CCNC1=O,-0.28850000000000015,46.17,127.063328528,1,2,"(50,)",0.23013344684298212,-0.35543927622983,1,1,1,3.516,-439.150361,-439.151305,-439.160052,-439.194021,-0.2469,-0.0143,0.2326,0.14819
108522,CC1CN2N=CC(N)=C12,0.5824,43.84,123.07964728799999,1,3,"(48,)",0.07361124529988607,-0.39594929694152753,0,2,1,3.1772,-398.099332,-398.100277,-398.108714,-398.142231,-0.1893,0.0365,0.2259,0.149774
81987,CC(C)C1(C)C2COC12,1.6773,9.23,126.104465068,0,1,"(52,)",0.06916603518617555,-0.37681129357368354,1,2,3,1.541,-388.241952,-388.242897,-388.252584,-388.286818,-0.2289,0.0786,0.3075,0.204273
64756,NC(C#C)C1=NC=CO1,0.3076000000000002,52.05,122.048012812,1,3,"(46,)",0.22284886251362396,-0.446235951755273,1,1,1,1.9179,-416.779034,-416.779978,-416.788354,-416.822338,-0.2459,-0.0031,0.2428,0.112878
5181,C1C2CC3C=CC1C23,1.8284,0.0,106.07825032,0,0,"(42,)",-0.01940196732810591,-0.08481147135622127,0,3,2,0.1985,-310.64548,-310.646425,-310.652138,-310.681514,-0.2267,0.0216,0.2484,0.157589
15118,CC1CC2(O)CC12,0.7771999999999999,20.23,98.07316494,1,1,"(40,)",0.06854781980441961,-0.38956830294498557,0,2,3,1.0968,-309.680183,-309.681127,-309.688191,-309.718614,-0.2465,0.083,0.3295,0.147979
99149,NC1=CC(N)=NOC1=O,-0.8008,95.14000000000001,127.0381764,2,5,"(48,)",0.38094891075059556,-0.3926620284820238,0,1,0,5.9129,-470.015151,-470.016095,-470.024034,-470.056172,-0.2215,-0.0491,0.1724,0.101753
95653,NC1=C(C=O)N=NO1,-0.5357000000000001,82.01,113.022526336,1,5,"(42,)",0.25322234211171674,-0.36557086715761244,1,1,0,3.2829,-430.728489,-430.729433,-430.737425,-430.770362,-0.2624,-0.0805,0.1819,0.07016
35862,OCC12CC3(O)CN1C23,-1.4499000000000002,43.47,127.063328528,2,3,"(50,)",0.09664080130103202,-0.39437977479916975,1,3,4,2.1903,-439.000935,-439.00188,-439.009958,-439.042591,-0.2413,0.0611,0.3023,0.147523
116044,N=C1CC=CC(=O)N1,0.039769999999999917,52.95,110.048012812,2,2,"(42,)",0.24844830639933216,-0.31084820680026115,0,1,0,1.8934,-378.775417,-378.776362,-378.783134,-378.815076,-0.255,-0.0519,0.2031,0.109533
82923,C[NH2+]CC(=N[O-])C1CO1,-1.4827999999999995,64.56,130.07422756,1,3,"(52,)",0.12383019206159916,-0.791826089837862,3,1,1,9.5538,-456.196258,-456.197202,-456.206824,-456.241487,-0.1353,0.0191,0.1544,0.157509
123421,COC1CCC(O)CC1,0.9362999999999999,29.46,130.099379688,1,2,"(54,)",0.057285760277481425,-0.3931279059397718,1,1,0,1.9272,-425.426993,-425.427937,-425.437501,-425.471819,-0.2492,0.0639,0.3131,0.206474
68181,CCN1C=CN=C1,0.9029999999999999,17.82,96.06874825599999,0,2,"(38,)",0.09453028816001927,-0.337777412386096,1,1,0,4.0161,-304.730891,-304.731835,-304.738393,-304.769404,-0.2201,0.0337,0.2538,0.12739
129947,COC1=NN(C=O)N=N1,-1.2800000000000002,69.9,128.033425368,0,6,"(48,)",0.3557152437182964,-0.4645969284865479,2,1,0,3.0524,-486.03781,-486.038754,-486.046627,-486.079704,-0.274,-0.0874,0.1866,0.088957
103081,CC1=CN=C(N)C=C1F,1.1113199999999999,38.91,126.05932644399999,1,2,"(48,)",0.13081266659275742,-0.38361544077749815,0,1,0,1.3382,-442.100181,-442.101125,-442.109228,-442.141761,-0.2127,-0.0077,0.2049,0.125023
8321,CC1C2C3CN2C13C#C,0.32210000000000005,3.24,119.073499288,0,1,"(46,)",0.09221074742483841,-0.28244724496729073,0,5,5,1.7717,-364.673577,-364.674522,-364.682449,-364.714559,-0.2337,0.0203,0.254,0.146749
2282,COC1=CC=C(C)C=C1,2.0036199999999997,9.23,122.07316494,0,1,"(48,)",0.11837738457272944,-0.49676822175454044,1,1,0,1.0781,-385.948333,-385.949277,-385.95807,-385.992465,-0.208,0.0049,0.2129,0.159898
115556,O=C1OCCCN2CC12,-0.38250000000000006,29.310000000000002,127.063328528,0,3,"(50,)",0.3241973968209908,-0.46443351196146904,0,2,2,4.0804,-439.074429,-439.075373,-439.083111,-439.115811,-0.2421,-0.0029,0.2392,0.149324
46844,OC12CC1C(C2)OC=N,0.13337000000000004,53.31,127.063328528,2,3,"(50,)",0.16653911596302395,-0.48004204335186035,2,2,3,4.403,-439.033033,-439.033977,-439.042775,-439.077115,-0.2566,0.0232,0.2799,0.146286
77276,OC1(C#C)C2C3C1CN23,-0.9531000000000001,23.240000000000002,121.052763844,1,2,"(46,)",0.14719456059893699,-0.3754738001314073,0,3,5,2.2868,-400.622294,-400.623238,-400.630787,-400.662395,-0.2393,0.0248,0.2641,0.123326
101741,CC1C=CN2N=NC=C12,0.8658999999999999,30.71,121.06399722399999,0,3,"(46,)",0.07351492663676357,-0.224584426239244,0,2,1,5.1725,-396.927647,-396.928591,-396.935509,-396.966834,-0.2437,-0.0333,0.2104,0.127093
82326,C#CCC#CC#CC#C,0.6497,0.0,112.031300128,0,0,"(40,)",0.07097289054819095,-0.11908954049925892,0,0,0,0.8819,-345.033037,-345.033981,-345.043354,-345.078232,-0.2374,-0.0521,0.1853,0.085744
41669,O=CC1C2C3OCC1C23,0.07609999999999995,26.3,124.052429496,0,2,"(48,)",0.12333609221188592,-0.3772552804576206,1,3,5,3.3729,-421.789693,-421.790637,-421.797647,-421.829308,-0.2386,-0.02,0.2186,0.136847
25718,CC12CCCC3OC1C23,1.5737999999999999,9.23,124.088815004,0,1,"(50,)",0.06957709651025565,-0.3735803558775356,0,3,4,1.5598,-387.062089,-387.063033,-387.070587,-387.101976,-0.2215,0.0869,0.3084,0.18471
116395,CCC1CC2=CC=NN12,1.3903,17.82,122.08439831999999,0,2,"(48,)",0.05745310482718333,-0.26608775169307264,1,2,1,2.8348,-382.057194,-382.058138,-382.066208,-382.099389,-0.2327,0.0346,0.2673,0.161493
42274,CC12CC1(C=O)C1NC21,-0.06429999999999997,39.010000000000005,123.068413908,1,2,"(48,)",0.1278978850700446,-0.3064681776858162,1,3,4,3.8737,-401.894041,-401.894985,-401.90312,-401.935571,-0.2356,-0.0227,0.2129,0.14714
34431,O=C1NCC1C1CCC1,0.5325,29.1,125.084063972,1,1,"(50,)",0.22469554172265543,-0.35498545328496744,1,2,1,3.4357,-403.151432,-403.152376,-403.161043,-403.19526,-0.2419,0.0375,0.2795,0.172097
86193,CCC1C2N=COC12C,1.212,21.59,125.084063972,0,2,"(50,)",0.1703038549465455,-0.474829544685433,1,2,3,1.7212,-403.14697,-403.147914,-403.156712,-403.190396,-0.2369,0.0179,0.2547,0.170974
95717,CCC1=C(OC)C=CN1,1.5856999999999999,25.02,125.084063972,1,1,"(50,)",0.13899625799442714,-0.4948800274729082,2,1,0,1.2157,-403.167573,-403.168517,-403.178153,-403.213616,-0.1758,0.0481,0.2238,0.170923
4087,CNC1=C(N)ON=C1O,0.0040999999999999925,84.31,129.053826464,3,5,"(50,)",0.2773135108791105,-0.489584315390707,1,1,0,2.4557,-471.178084,-471.179028,-471.18784,-471.221409,-0.2089,0.027,0.2359,0.124867
13642,CCC#CC1CCC1O,1.1706999999999999,20.23,124.088815004,1,1,"(50,)",0.06776082827885714,-0.39184249971427093,0,1,2,1.7741,-387.049023,-387.049967,-387.059998,-387.096707,-0.2422,0.0435,0.2856,0.181624
29621,C#CCC1OCC2CC12,1.0446,9.23,122.07316494,0,1,"(48,)",0.07155040791980803,-0.37662852704796024,1,2,3,2.1172,-385.839892,-385.840836,-385.849132,-385.882253,-0.247,0.0597,0.3067,0.159332
37177,CC1CC2C1CCC2O,1.4133,20.23,126.104465068,1,1,"(52,)",0.057090612245750176,-0.3928307107403495,0,2,4,1.6879,-388.288177,-388.289121,-388.297819,-388.330784,-0.2505,0.0643,0.3148,0.207544
85692,OC12CNC(C=C1)C2=O,-1.1718,49.33,125.047678464,2,3,"(48,)",0.1898037356871763,-0.37648566991992466,0,2,2,1.268,-437.873879,-437.874824,-437.882097,-437.913383,-0.2231,-0.0147,0.2083,0.125701
86837,C#CC12CC3CC1C23,1.2755999999999998,0.0,104.062600256,0,0,"(40,)",0.03798216618877937,-0.11949222027173018,0,3,4,0.9814,-309.378239,-309.379183,-309.385702,-309.415988,-0.2306,0.0423,0.2729,0.131068
41935,C1=NN2C=NC=NC2=N1,-0.4806999999999999,55.97,121.03884509599999,0,5,"(44,)",0.2545704519198261,-0.22466981970382283,0,2,0,2.0187,-427.895477,-427.896421,-427.901859,-427.931721,-0.2759,-0.0787,0.1972,0.082975
15131,NC(=NCC#C)C#N,-0.49961999999999995,62.169999999999995,107.04834715999999,1,2,"(40,)",0.19921317135220293,-0.37510040330011785,1,0,0,4.7963,-357.604639,-357.605583,-357.613894,-357.646757,-0.2685,-0.0455,0.223,0.094149
81647,CC1=CCC2(NC12)C#N,0.5705800000000001,45.730000000000004,120.06874825599999,1,2,"(46,)",0.12961375701105587,-0.2881617360863064,0,2,2,3.5625,-380.866929,-380.867874,-380.875898,-380.908327,-0.2488,-0.004,0.2449,0.136922
86115,CC(=O)OCCC#C,0.5728,26.3,112.052429496,0,2,"(44,)",0.3021561955344757,-0.464862931413247,2,0,0,1.9138,-383.73671,-383.737654,-383.747084,-383.783093,-0.2698,0.0129,0.2827,0.127102
95846,CCC1CC2COCC12,1.6789,9.23,126.104465068,0,1,"(52,)",0.05000716710604654,-0.38084029624749355,1,2,3,1.4516,-388.282751,-388.283696,-388.292248,-388.325739,-0.2477,0.0777,0.3253,0.208029
55730,C1CC2=NC=NN2C=C1,0.695,30.71,121.06399722399999,0,3,"(46,)",0.1380282031185848,-0.22548182133871245,0,2,0,3.2055,-396.96974,-396.970684,-396.977183,-397.008087,-0.2324,-0.0264,0.206,0.129062
64268,O=C1C=CCC1C#C,0.7647999999999999,17.07,106.041864812,0,1,"(40,)",0.17011860557304523,-0.2934555119703663,0,1,1,3.6369,-345.394846,-345.39579,-345.402975,-345.434812,-0.2388,-0.0521,0.1867,0.106742
7938,COC1(C)C2CC2C1C,1.6773,9.23,126.104465068,0,1,"(52,)",0.07092758180889086,-0.3779378775453292,1,2,4,1.115,-388.247029,-388.247973,-388.257676,-388.29141,-0.2379,0.0838,0.3217,0.204184
46011,OC1CCC2=C1C=CO2,1.2592,33.370000000000005,124.052429496,1,2,"(48,)",0.10915713039143038,-0.4689624474000989,0,2,1,1.0935,-421.848019,-421.848963,-421.856345,-421.888402,-0.2187,0.0155,0.2342,0.138447
26101,CN1CC1(C)C1CC1O,0.07129999999999997,23.240000000000002,127.099714036,1,2,"(52,)",0.05912936230731785,-0.3927518069404447,1,2,4,1.293,-404.283021,-404.283965,-404.294043,-404.328835,-0.2266,0.0727,0.2993,0.191871
98438,CCC#CC(C=O)C#C,0.8481,17.07,120.057514876,0,1,"(46,)",0.14655435840717168,-0.3008989706152686,1,0,1,2.7173,-384.622631,-384.623575,-384.634157,-384.673529,-0.2482,-0.0361,0.2122,0.131561
57841,CCC1(O)CCC2OC12,0.6887,32.76,128.083729624,1,2,"(52,)",0.11272940664554325,-0.38708365299248554,1,2,3,1.7705,-424.216317,-424.217261,-424.226239,-424.259571,-0.2568,0.0619,0.3187,0.182038
43060,CN1C=NC(C)=C1C#N,0.6001999999999998,41.61,121.06399722399999,0,3,"(46,)",0.14209229991649894,-0.32535113046711994,0,1,0,3.5282,-396.986596,-396.98754,-396.996369,-397.030496,-0.2396,-0.0278,0.2118,0.125275
54780,CC1C2OC1C2C=O,0.2185999999999999,26.3,112.052429496,0,2,"(44,)",0.1278037990658238,-0.37254232048357805,1,3,2,1.1807,-383.664468,-383.665413,-383.672785,-383.704562,-0.2426,-0.0385,0.2041,0.128927
96041,CCC(CCO)OC=O,0.3204000000000001,46.53,132.078644244,1,3,"(54,)",0.2928538252714219,-0.464508087602105,5,0,1,3.2178,-461.375062,-461.376006,-461.387008,-461.424479,-0.2705,0.0067,0.2771,0.179532
48093,OCC1CCCOC1=N,0.3825699999999999,53.31,129.078978592,2,3,"(52,)",0.18537457302921134,-0.4808659698411786,1,1,1,4.425,-440.298917,-440.299861,-440.308276,-440.34159,-0.2446,0.0089,0.2535,0.1733
35458,COC1C2C3C1C2C3=O,0.07610000000000006,26.3,124.052429496,0,2,"(48,)",0.14014566453124647,-0.3807809968976795,1,5,0,3.6477,-421.747667,-421.748611,-421.756314,-421.788955,-0.2435,0.0075,0.251,0.135371
19200,COCC1C2OC1C2C,0.6661,18.46,128.083729624,0,2,"(52,)",0.0704291018983914,-0.3841960536336274,2,3,2,1.4434,-424.130598,-424.131543,-424.140835,-424.175453,-0.235,0.0852,0.3202,0.180996
132565,O=CC1CC(=O)OC=N1,-0.4709000000000001,55.730000000000004,127.02694302,0,4,"(48,)",0.314190267577204,-0.4147266372266397,1,1,1,2.0471,-473.863813,-473.864757,-473.872444,-473.90556,-0.2696,-0.0474,0.2222,0.100397
30240,[O-]C(=O)C[NH+]1CC2CC12,-2.9766999999999983,44.56999999999999,127.06332852799999,1,2,"(50,)",0.11759446816204601,-0.5441162376046296,2,2,3,5.5161,-439.061961,-439.062905,-439.070926,-439.104395,-0.2417,0.0208,0.2625,0.148165
119105,N=COC12CC1OC2=N,0.12863999999999992,66.16,126.042927432,2,4,"(48,)",0.23027714608412564,-0.4697837042276605,2,2,2,2.8502,-453.886574,-453.887518,-453.895562,-453.929199,-0.2675,0.0001,0.2676,0.11154
